per_sies;cod_ies;total_mujeres;total_hombres;total_gral;prom_edad_mujeres;prom_edad_hombres;prom_edad_inst;num_acad_1_inst;num_acad_2_inst;num_acad_3_mas_inst;num_acad_nform_doctor;num_acad_nform_magister;num_acad_nform_esp_med_odo;num_acad_nform_tit_prof;num_acad_nform_licencia;num_acad_nform_tns;num_acad_nform_tnm;num_acad_nform_ens_media;num_acad_nform_stit_sgra;num_acad_nform_sin_info;num_acad_reg_ar_pa;num_acad_reg_tarap;num_acad_reg_antof;num_acad_reg_ataca;num_acad_reg_coqui;num_acad_reg_valpo;num_acad_reg_metro;num_acad_reg_ohigg;num_acad_reg_maule;num_acad_reg_nuble;num_acad_reg_biobi;num_acad_reg_arau;num_acad_reg_losri;num_acad_reg_losla;num_acad_reg_aysen;num_acad_reg_magal;num_acad_reg_sin_inf;num_acad_nac_chile;num_acad_nac_extra;prom_gral_hrs_acad;prom_muj_hrs_acad;prom_hom_hrs_acad;num_acad_hrs_menos_11;num_acad_hrs_ent_11_22;num_acad_hrs_ent_23_38;num_acad_hrs_mas_38;num_acad_hrs_sin_info
PAC_2019;261;9;16;25;44.6666666666667;40.6875;42.12;2;3;1;;2;;19;;4;;;;;;;;;;;;;;;;25;;;;;;25;;4.17;5.58333333333333;3.375;24;1;;;
PAC_2019;273;24;23;47;43.9166666666667;39.9130434782609;41.9574468085106;9;5;4;;1;;44;;2;;;;;;;;;;;;;47;;;;;;;;;47;;7.31914893617021;9.04166666666667;5.52173913043478;37;8;2;;
PAC_2019;280;168;154;322;41.6309523809524;41.2467532467532;41.4472049689441;56;57;24;3;55;;247;12;5;;;;;;;;;;77;;53;21;;50;32;28;;61;;;318;4;9.83540372670807;11.4285714285714;8.0974025974026;216;80;20;6;
PAC_2019;285;1;3;4;67;30;39.25;;;;;;;1;;3;;;;;;;;;4;;;;;;;;;;;;;4;;10;5;11.6666666666667;3;;1;;
PAC_2019;305;2;3;5;36.5;52.6666666666667;46.2;1;1;;;;;5;;;;;;;;;5;;;;;;;;;;;;;;;5;;18.4;20;17.3333333333333;2;1;2;;
PAC_2019;307;17;8;25;41.1176470588235;37.125;39.84;5;5;5;;2;;5;5;13;;;;;;;;;;;25;;;;;;;;;;;25;;9.6;10.9411764705882;6.75;21;2;;2;
PAC_2019;312;15;25;40;40.9333333333333;43.56;42.575;6;3;4;1;11;;18;10;;;;;;;;;;;;40;;;;;;;;;;;40;;18.395;18.8733333333333;18.108;9;18;13;;
PAC_2019;315;6;7;13;29.8333333333333;40.4285714285714;35.5384615384615;5;1;;;;;12;1;;;;;;;;;;;;;;13;;;;;;;;;13;;12.2307692307692;8.83333333333333;15.1428571428571;7;4;2;;
PAC_2019;319;17;9;26;41.5294117647059;42.1111111111111;41.7307692307692;8;2;5;;;;18;8;;;;;;;;;26;;;;;;;;;;;;;;25;1;6.42307692307692;6.76470588235294;5.77777777777778;22;4;;;
PAC_2019;328;30;16;46;39.3666666666667;39.9375;39.5652173913044;13;9;5;;1;;44;1;;;;;;;;;;;;;;;;;26;20;;;;;46;;40.4782608695652;40.7333333333333;40;;;27;19;
PAC_2019;331;25;22;47;40.6;44.5;42.4255319148936;9;7;6;;6;;31;1;8;;;1;;;;;;;;;;;;;;;47;;;;46;1;17.0053191489362;15.32;18.9204545454545;26;7;6;8;
PAC_2019;367;113;179;292;38.3716814159292;40.6145251396648;39.7465753424658;44;44;20;;16;1;250;14;11;;;;;;;;;;;;;292;;;;;;;;;289;3;12.5535121766849;14.6986234021416;11.1993358164805;181;68;29;14;
PAC_2019;374;5;6;11;48.8;49;48.9090909090909;1;1;1;;;;9;;2;;;;;;;;;;;11;;;;;;;;;;;11;;8.14545454545454;5.34;10.4833333333333;10;;1;;
PAC_2019;382;5;22;27;45.2;47.6818181818182;47.2222222222222;1;1;2;;6;;10;2;5;;;4;;;;;;;;27;;;;;;;;;;;27;;5.81481481481481;5.8;5.81818181818182;23;4;;;
PAC_2019;390;11;20;31;40.8181818181818;45.55;43.8709677419355;4;3;2;;2;;20;;7;1;;1;;;;;;;;31;;;;;;;;;;;31;;10;8;11.1;23;6;2;;
PAC_2019;398;17;16;33;45.5882352941176;37.6875;41.7575757575758;3;6;3;;2;1;27;2;1;;;;;;;;;;33;;;;;;;;;;;;33;;8.03030303030303;9.58823529411765;6.375;25;7;1;;
PAC_2019;426;27;69;96;45.7407407407407;50.5652173913044;49.2083333333333;8;5;7;;14;;73;4;4;;;1;;;;;;;;96;;;;;;;;;;;93;3;21.4375;18.7777777777778;22.4782608695652;30;27;21;18;
PAC_2019;427;26;22;48;39.1923076923077;44.0454545454545;41.4166666666667;13;4;6;;;5;35;1;7;;;;;;;;;;33;15;;;;;;;;;;;46;2;15.0208333333333;12.6153846153846;17.8636363636364;23;19;2;4;
PAC_2019;430;1786;3236;5022;42.8902575587906;44.3254017305315;43.8150139386699;488;563;433;53;1207;2;2779;222;393;;;366;;133;173;270;108;214;118;1759;215;404;250;391;247;176;299;115;150;;4918;104;11.7203464843262;12.0219430437929;11.5538905340148;2501;2158;345;18;
PAC_2019;435;44;55;99;39.3636363636364;42.3090909090909;41;17;14;9;;10;;62;8;19;;;;;;;;;;;99;;;;;;;;;;;96;3;11.8686868686869;11.2272727272727;12.3818181818182;52;39;8;;
PAC_2019;450;44;63;107;39.9318181818182;43.5396825396825;42.0560747663551;16;16;7;;12;;74;;19;;;2;;;;;;;;;;;;107;;;;;;;106;1;21.5803738317757;19.5318181818182;23.0111111111111;36;31;15;25;
PAC_2019;456;126;157;283;36.7301587301587;41.2484076433121;39.2367491166078;60;41;18;;17;;228;3;35;;;;;;;49;;120;;;;;;114;;;;;;;277;6;12.8445229681979;12.3730158730159;13.2229299363057;148;92;35;8;
PAC_2019;492;4;7;11;49.75;46.2857142857143;47.5454545454545;;2;1;;;;6;;5;;;;;;;;;;;11;;;;;;;;;;;11;;15;16.5;14.1428571428571;5;4;1;1;
PAC_2019;498;88;79;167;42.5681818181818;44.0126582278481;43.251497005988;21;33;22;;11;;132;7;17;;;;;;;;;;;88;;;;79;;;;;;;166;1;16.3892215568862;17.3636363636364;15.3037974683544;85;40;15;27;
PAC_2019;534;11;2;13;39.0909090909091;39.5;39.1538461538462;2;8;1;;3;;3;5;2;;;;;;;;;;;13;;;;;;;;;;;9;4;3.30769230769231;3;5;13;;;;
PAC_2019;536;60;68;128;40.1166666666667;44.5441176470588;42.46875;23;20;8;1;24;;100;2;1;;;;;128;;;;;;;;;;;;;;;;;125;3;8.734375;8.7;8.76470588235294;92;33;3;;
PAC_2019;550;33;50;83;38.9090909090909;44.9;42.5180722891566;10;13;8;;9;;60;1;13;;;;;;;;;;83;;;;;;;;;;;;82;1;11.6506024096386;13.3333333333333;10.54;59;9;9;6;
PAC_2019;591;5;17;22;43.8;38.2941176470588;39.5454545454545;1;;4;;;;17;;2;3;;;;;;;;;;22;;;;;;;;;;;22;;14.3181818181818;18.2;13.1764705882353;9;10;2;1;
PAC_2019;629;186;247;433;39.3709677419355;43.080971659919;41.4872979214781;74;60;37;;59;1;281;35;54;;;3;;;;;;;433;;;;;;;;;;;;431;2;12.3718244803695;12.3440860215054;12.3927125506073;259;118;31;25;
PAC_2019;633;71;70;141;39.6760563380282;41.0428571428571;40.354609929078;29;22;9;1;8;6;99;10;16;;;1;;;;;;;;;;;;;141;;;;;;139;2;5.13475177304965;5.91549295774648;4.34285714285714;130;10;1;;
PAC_2019;676;61;44;105;43.655737704918;41.1136363636364;42.5904761904762;12;26;11;2;22;1;55;2;16;1;;6;;;;;;;49;56;;;;;;;;;;;103;2;18.1333333333333;16.6229508196721;20.2272727272727;45;29;9;22;
PAC_2019;691;15;4;19;39.8;42.25;40.3157894736842;8;2;2;;1;;17;1;;;;;;;;;;;;;;;;;;19;;;;;19;;7;6.46666666666667;9;16;2;1;;
PAC_2019;693;10;44;54;38.6;40.9545454545455;40.5185185185185;4;4;1;1;8;1;23;6;;;;15;;;;;;;;54;;;;;;;;;;;52;2;14.5;6.6;16.2954545454545;27;14;9;4;
PAC_2019;701;20;30;50;45.8;45.8;45.8;5;4;6;;10;;34;4;1;;;1;;;;;;;;50;;;;;;;;;;;50;;11.56;12.7;10.8;29;15;6;;
PAC_2019;714;5;28;33;45.2;43.6428571428571;43.8787878787879;;3;2;;12;;9;7;1;;;4;;;;;;;;33;;;;;;;;;;;32;1;13.4545454545455;3.6;15.2142857142857;25;;1;7;
PAC_2019;730;4;5;9;35.5;45.8;41.2222222222222;3;;;;2;;1;1;5;;;;;;;;;;;9;;;;;;;;;;;7;2;45;45;45;;;;9;
PAC_2019;743;15;6;21;45.5333333333333;42.1666666666667;44.5714285714286;2;6;5;;3;;5;9;1;;;3;;;;;;;;21;;;;;;;;;;;20;1;9.09523809523809;11.6;2.83333333333333;16;2;2;1;
PAC_2019;754;1;25;26;40;63.16;62.2692307692308;;1;;;6;;14;;5;1;;;;;;;;;26;;;;;;;;;;;;26;;15.3846153846154;5;15.8;18;3;;5;
PAC_2019;767;14;12;26;35;41.75;38.1153846153846;9;4;1;;8;;17;;1;;;;;;;;;;;26;;;;;;;;;;;25;1;9.76923076923077;9.21428571428571;10.4166666666667;22;1;;3;
PAC_2019;906;6;16;22;37.3333333333333;38.8125;38.4090909090909;2;3;1;;;;21;1;;;;;;;22;;;;;;;;;;;;;;;;22;;21.2727272727273;21.6666666666667;21.125;9;6;;7;
PAC_2019;910;10;15;25;40.7;53.9333333333333;48.64;2;3;5;;2;;18;3;2;;;;;;;;;25;;;;;;;;;;;;;25;;41.84;39.8;43.2;;1;4;20;
PAC_2019;914;15;32;47;38.0666666666667;40.125;39.468085106383;6;6;2;;4;;37;1;5;;;;;;;;;;;;;47;;;;;;;;;47;;5.65957446808511;4.2;6.34375;39;8;;;
PAC_2019;916;8;11;19;41.75;42.1818181818182;42;3;1;2;;2;;8;8;1;;;;;;;;;;;;;;;;19;;;;;;19;;23.7894736842105;22.75;24.5454545454545;6;6;;7;
PAC_2019;918;4;10;14;35;45.8;42.7142857142857;2;2;;;;;12;;2;;;;;;;;;;;;;;;;;;14;;;;14;;29.2857142857143;30;29;;1;13;;
PAC_2018;99;16;24;40;43.5;49.4583333333333;47.075;4;5;3;1;5;;29;;4;;;1;;;;;;;;;;;;;;;40;;;;40;;16.675;21.625;13.375;18;13;5;4;
PAC_2018;100;1628;2684;4312;42.3734643734644;44.4377794336811;43.6583951762523;462;535;377;55;982;;2551;175;340;;;209;;106;164;248;;198;223;1406;174;435;;543;323;137;243;;112;;4238;74;8.75418930890536;8.46236185503684;8.93119940387479;2773;1500;38;1;
PAC_2018;101;27;28;55;42.8888888888889;47.2857142857143;45.1272727272727;5;12;7;;2;;45;4;4;;;;;;;;;;53;;;;;;;;;2;;;55;;5.36363636363636;5.2962962962963;5.42857142857143;50;5;;;
PAC_2018;103;67;232;299;44.7910447761194;49.4439655172414;48.4013377926421;11;24;22;3;62;;206;12;16;;;;;;;;;;34;150;45;;;37;33;;;;;;297;2;12.6421404682274;14.6119402985075;12.073275862069;188;65;18;28;
PAC_2018;104;35;88;123;47.7428571428571;50.7272727272727;49.8780487804878;7;12;6;4;45;;72;2;;;;;;;;;;;;123;;;;;;;;;;;121;2;13.6991869918699;19.1428571428571;11.5340909090909;73;25;9;16;
PAC_2018;106;91;96;187;41.7692307692308;43.28125;42.5454545454545;30;28;21;2;70;;100;14;1;;;;;;;;;;;166;;;;21;;;;;;;187;;10.8235294117647;10.0879120879121;11.5208333333333;162;1;3;21;
PAC_2018;108;21;16;37;45.8095238095238;43.5625;44.8378378378378;9;3;3;;18;;14;5;;;;;;;;;;;;37;;;;;;;;;;;34;3;11.9189189189189;11.6666666666667;12.25;16;20;1;;
PAC_2018;109;3;2;5;50;47;48.8;;1;1;;4;;;1;;;;;;;;;;;;;;;;5;;;;;;;5;;7.2;7.33333333333333;7;5;;;;
PAC_2018;111;1336;2596;3932;39.5;41.6255778120185;40.9033570701933;476;503;257;29;955;1;2573;4;282;43;;45;;;;;;;762;2822;;;;348;;;;;;;3847;85;24.233977619532;24.3794910179641;24.1590909090909;756;1049;1381;746;
PAC_2018;113;252;183;435;39.5079365079365;41.4153005464481;40.3103448275862;107;80;34;1;24;;126;264;19;;;1;;;;;;;;80;72;;;176;;107;;;;;431;4;10.532183908046;10.4980158730159;10.5792349726776;307;90;13;25;
PAC_2018;116;833;1374;2207;40.1656662665066;41.3835516739447;40.9238785681921;281;320;142;6;295;;1776;28;80;;;22;;90;122;150;50;162;142;307;72;195;;371;173;97;214;;62;;2186;21;10.5873538740371;11.4720768307323;10.0509825327511;1595;330;139;143;
PAC_2018;117;270;235;505;40.2148148148148;41.9106382978723;41.0039603960396;82;114;52;7;190;;229;74;5;;;;;;;;;;;505;;;;;;;;;;;476;29;31.049504950495;29.9259259259259;32.3404255319149;120;77;44;264;
PAC_2018;119;5;1;6;52.6;47;51.6666666666667;;1;2;1;4;;;1;;;;;;;;;;;;6;;;;;;;;;;;1;5;22.5;19;40;3;;;3;
PAC_2018;120;108;124;232;40.7314814814815;43.3548387096774;42.1336206896552;45;24;20;;11;;181;19;21;;;;;;;;;;36;78;;;;118;;;;;;;227;5;11.948275862069;10.7592592592593;12.9838709677419;155;42;16;19;
PAC_2018;123;564;603;1167;37.8492907801418;40.6003316749585;39.2707797772065;262;177;81;3;105;6;779;149;119;6;;;;;;;;169;;676;146;;;;176;;;;;;1150;17;17.764353041988;18.2978723404255;17.2653399668325;500;360;140;167;
PAC_2018;126;148;181;329;42.8648648648649;45.8508287292818;44.5075987841945;39;51;32;2;54;;232;29;12;;;;;;;;;14;33;105;;35;;35;26;;81;;;;325;4;10.5440729483283;10.972972972973;10.1933701657459;240;46;21;22;
PAC_2018;129;74;124;198;38.7432432432432;41.6129032258064;40.540404040404;28;25;13;;8;;107;39;5;3;;36;;;;;;;39;159;;;;;;;;;;;186;12;13.4204545454545;10.1858108108108;15.3508064516129;116;42;26;14;
PAC_2018;132;39;116;155;41.7948717948718;44.2672413793103;43.6451612903226;7;19;9;1;32;;121;;1;;;;;;;;;;;155;;;;;;;;;;;152;3;22.7354838709677;25.2564102564103;21.8879310344828;40;50;27;38;
PAC_2018;137;29;18;47;41.4137931034483;37.2777777777778;39.8297872340426;11;7;7;1;13;;18;14;1;;;;;;;;;;;47;;;;;;;;;;;46;1;22.2765957446809;19.7586206896552;26.3333333333333;10;18;11;8;
PAC_2018;138;17;7;24;52.4705882352941;44.7142857142857;50.2083333333333;2;4;2;;6;;18;;;;;;;;;;;;;;;;;24;;;;;;;24;;6.875;5.94117647058824;9.14285714285714;19;4;;;1
PAC_2018;139;274;362;636;43.0255474452555;46.1187845303867;44.7861635220126;69;86;76;10;234;;368;3;20;;;1;;;;;;;;;;;;636;;;;;;;633;3;14.748427672956;14.8868613138686;14.6436464088398;321;191;67;57;
PAC_2018;140;18;12;30;43.4444444444444;49.8333333333333;46;7;;9;2;11;;14;1;1;1;;;;;;;;;30;;;;;;;;;;;;30;;4.66666666666667;4.77777777777778;4.5;27;3;;;
PAC_2018;143;1846;2194;4040;38.7020585048754;40.8286235186873;39.8569306930693;755;644;310;5;441;2;3086;2;503;;;1;;;;269;;166;537;1471;351;145;;500;194;;407;;;;3987;53;20.9688118811881;20.0411700975081;21.7493163172288;1294;1230;941;575;
PAC_2018;144;103;231;334;39.1359223300971;42.4632034632035;41.437125748503;41;37;17;6;33;;172;71;22;;;30;;;;;;;62;272;;;;;;;;;;;324;10;9.91017964071856;9.22815533980583;10.2142857142857;234;67;13;20;
PAC_2018;148;4;3;7;58;44.3333333333333;52.1428571428571;;;2;2;1;;;4;;;;;;;;;;;;7;;;;;;;;;;;7;;5.71428571428571;7;4;6;1;;;
PAC_2018;152;242;190;432;37.1528925619835;39.1;38.0092592592593;118;71;34;1;33;;310;33;22;3;;30;;;;;97;;;293;;41;;1;;;;;;;428;4;20.4282407407407;22.1239669421488;18.2684210526316;202;75;25;130;
PAC_2018;155;165;247;412;43.2666666666667;43.3441295546559;43.3131067961165;45;53;34;;72;;284;45;11;;;;;;;;;;47;365;;;;;;;;;;;405;7;17.4820550161238;19.7824646464;15.945344129502;176;125;63;48;
PAC_2018;162;13;64;77;38.0769230769231;38.859375;38.7272727272727;5;6;1;;8;;53;1;10;;;5;;;;;;;;77;;;;;;;;;;;75;2;11.4285714285714;12.9615384615385;11.1171875;56;13;1;7;
PAC_2018;165;169;343;512;41.810650887574;43.8950437317784;43.20703125;55;54;33;7;102;;395;2;3;;;3;;;;;;;65;;134;79;;34;92;91;5;12;;;504;8;13.197265625;12.8461538461538;13.3702623906706;253;189;38;32;
PAC_2018;170;1;6;7;42;56;54;;1;;;;;3;2;2;;;;;2;;;;;;5;;;;;;;;;;;6;1;21.5714285714286;4;24.5;4;;;3;
PAC_2018;171;31;95;126;44.6129032258064;46.2421052631579;45.8412698412698;9;7;6;1;15;;103;1;3;2;;1;;;;;;;;125;1;;;;;;;;;;122;4;19.3301587301587;23.2451612903226;18.0526315789474;48;40;14;24;
PAC_2018;176;311;209;520;40.604501607717;39.4832535885167;40.1538461538462;133;75;53;2;42;1;419;34;16;3;;3;;;;14;42;81;;30;;84;;204;30;5;30;;;;510;10;10.3779230769231;10.6685852090032;9.94540669856459;385;79;24;32;
PAC_2018;183;54;19;73;45.3333333333333;43;44.7260273972603;15;10;11;1;10;;49;4;4;5;;;;;;;;;;73;;;;;;;;;;;72;1;9.17808219178082;9.12962962962963;9.31578947368421;50;19;4;;
PAC_2018;193;11;57;68;40.4545454545455;46.7543859649123;45.7352941176471;2;6;3;1;11;;44;2;10;;;;;;;;;;;68;;;;;;;;;;;68;;12.3529411764706;11.2727272727273;12.5614035087719;45;14;4;5;
PAC_2018;214;35;32;67;39.8;39.8125;39.8059701492537;16;6;7;;2;;53;8;4;;;;;;1;;;;10;56;;;;;;;;;;;67;;35.7014925373134;35.8857142857143;35.5;;;67;;
PAC_2018;218;138;89;227;45.8768115942029;42.3483146067416;44.4933920704846;34;40;21;;17;7;172;12;8;;;11;;;;;;;;227;;;;;;;;;;;224;3;15.2096916299559;17.3789855072464;11.8460674157303;113;59;31;24;
PAC_2018;229;5;;5;62.2;;62.2;;;2;;;;3;;2;;;;;;;;;;;5;;;;;;;;;;;5;;13.05;13.05;;2;2;1;;
PAC_2018;236;3;3;6;49.3333333333333;47.3333333333333;48.3333333333333;1;;;;;1;2;;3;;;;;;;;;;;6;;;;;;;;;;;6;;19.3333333333333;26.6666666666667;12;2;3;;1;
PAC_2018;241;3;4;7;53.6666666666667;58.25;56.2857142857143;;;2;;;;7;;;;;;;;;;;;;7;;;;;;;;;;;4;3;11.4285714285714;12;11;3;4;;;
PAC_2018;257;20;37;57;43.25;42.9459459459459;43.0526315789474;6;4;6;;7;;40;4;6;;;;;;;;;57;;;;;;;;;;;;;57;;9;8.55;9.24324324324324;37;18;2;;
PAC_2018;258;5;7;12;42.6;52.2857142857143;48.25;2;1;1;;1;1;1;8;1;;;;;;;;;;;12;;;;;;;;;;;12;;14.6666666666667;16;13.7142857142857;;11;;;1
PAC_2018;260;1628;1265;2893;40.5767813267813;40.5936758893281;40.584168683028;623;490;276;7;293;3;2288;32;239;1;;30;;122;114;128;78;200;163;552;126;264;;432;257;121;255;;81;;2864;29;12.5685516764604;14.2793734643735;10.3667984189723;1868;504;281;240;
PAC_2018;261;30;36;66;40.7;42.7777777777778;41.8333333333333;8;10;10;;3;;52;4;5;1;;1;;;;;;;;;;;;;66;;;;;;66;;8.8030303030303;9.16666666666667;8.5;49;14;3;;
PAC_2018;273;26;24;50;44.0384615384615;41.3333333333333;42.74;8;4;9;;2;;44;2;2;;;;;;;;;;;;;50;;;;;;;;;50;;7.76;8.38461538461539;7.08333333333333;39;8;3;;
PAC_2018;280;174;171;345;41.3620689655172;42.4561403508772;41.904347826087;60;56;26;3;63;;264;9;4;;;2;;;;;;;83;;56;23;;49;37;40;;57;;;340;5;10.1536231884058;12.3620689655172;7.90643274853801;227;91;15;12;
PAC_2018;285;3;4;7;41.6666666666667;32.5;36.4285714285714;1;1;;;;;3;;4;;;;;;;;;7;;;;;;;;;;;;;7;;5.42857142857143;5;5.75;7;;;;
PAC_2018;305;9;5;14;33.8888888888889;47.6;38.7857142857143;5;3;1;;;;13;;1;;;;;;;14;;;;;;;;;;;;;;;14;;10.7142857142857;10.2222222222222;11.6;9;3;2;;
PAC_2018;307;16;9;25;40.0625;35.3333333333333;38.36;7;2;5;;2;;5;5;13;;;;;;;;;;;25;;;;;;;;;;;25;;10.32;12.3125;6.77777777777778;17;6;;2;
PAC_2018;312;21;30;51;41.0476190476191;40.7;40.843137254902;8;4;6;1;10;4;35;;1;;;;;;;;;;7;43;1;;;;;;;;;;50;1;35.0509803921569;31.852380952381;37.29;6;9;13;23;
PAC_2018;315;6;7;13;35.5;40.7142857142857;38.3076923076923;4;1;;;1;;10;1;1;;;;;;;;;;;;;13;;;;;;;;;13;;8.92307692307692;9.66666666666667;8.28571428571429;12;1;;;
PAC_2018;319;19;7;26;43.6315789473684;38;42.1153846153846;7;2;7;;;;17;9;;;;;;;;;26;;;;;;;;;;;;;;26;;5.53846153846154;5.15789473684211;6.57142857142857;24;2;;;
PAC_2018;328;43;18;61;36.953488372093;37;36.9672131147541;24;10;5;;;;44;;;;;17;;;;;;;;;;;;;37;24;;;;;61;;54;54;54;;;;61;
PAC_2018;331;27;21;48;39.5555555555556;41.7619047619048;40.5208333333333;12;6;6;;3;;29;6;5;;;5;;;;;;;;;;;;;;;48;;;;47;1;17.4895833333333;14.4259259259259;21.4285714285714;24;12;3;9;
PAC_2018;367;106;172;278;38.0660377358491;39.6802325581395;39.0647482014388;43;36;23;1;3;8;187;70;9;;;;;;;;;;;;;278;;;;;;;;;278;;11.1007194244604;12.8962264150943;9.99418604651163;172;83;11;12;
PAC_2018;374;12;35;47;47.5;43.5714285714286;44.5744680851064;2;3;3;;2;;33;5;6;;;1;;;;;;;;47;;;;;;;;;;;46;1;11.7765957446809;11.9666666666667;11.7114285714286;31;8;6;2;
PAC_2018;382;7;25;32;48.2857142857143;48.8;48.6875;1;2;2;;4;;13;5;10;;;;;;;;;;;32;;;;;;;;;;;32;;10.03125;12.4285714285714;9.36;23;5;1;3;
PAC_2018;390;23;50;73;41.1304347826087;44.78;43.6301369863014;8;7;5;1;5;;53;5;9;;;;;;;;;;;73;;;;;;;;;;;67;6;17.2328767123288;18.0434782608696;16.86;31;24;10;8;
PAC_2018;398;22;21;43;40.6818181818182;38.6190476190476;39.6744186046512;6;10;2;;4;1;33;4;1;;;;;;;;;;43;;;;;;;;;;;;43;;8.88372093023256;12.0454545454545;5.57142857142857;32;7;3;1;
PAC_2018;426;28;92;120;46.1428571428571;48.9347826086956;48.2833333333333;8;4;8;1;14;;100;;4;;;1;;;;;;;;120;;;;;;;;;;;116;4;21.7791666666667;25.3535714285714;20.6913043478261;32;45;24;18;1
PAC_2018;427;22;21;43;39.4090909090909;44.8095238095238;42.046511627907;10;5;4;;;4;32;1;6;;;;;;;;;;26;17;;;;;;;;;;;42;1;12.3023255813953;10.4545454545455;14.2380952380952;19;21;2;1;
PAC_2018;430;1876;3324;5200;42.521855010661;44.0565583634176;43.5028846153846;537;601;431;55;1192;1;3099;187;426;;;240;;135;166;277;;234;275;1743;230;506;;647;362;165;307;;153;;5123;77;11.6693085000005;11.6971931769723;11.6535709386283;2440;2633;113;14;
PAC_2018;435;44;66;110;37.7727272727273;42.3030303030303;40.4909090909091;22;12;5;;12;;64;9;24;;;1;;;;;;;;110;;;;;;;;;;;107;3;5.79272727272727;5.30454545454546;6.11818181818182;97;13;;;
PAC_2018;450;34;61;95;40.2058823529412;42.5409836065574;41.7052631578947;12;12;6;;6;;44;;43;2;;;;;;;;;;;;;;95;;;;;;;94;1;12.1684210526316;11.5294117647059;12.5245901639344;49;35;11;;
PAC_2018;456;110;163;273;36.6090909090909;41.7484662576687;39.6776556776557;56;31;19;;17;;217;8;31;;;;;;;50;;100;;;;;;123;;;;;;;269;4;10.2600732600733;9.97272727272727;10.4539877300613;181;65;21;6;
PAC_2018;484;;1;1;;55;55;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;1;;15;;15;;1;;;
PAC_2018;492;4;8;12;48.75;46.375;47.1666666666667;;3;;;;;7;;5;;;;;;;;;;;12;;;;;;;;;;;12;;14.25;16.5;13.125;6;4;1;1;
PAC_2018;498;88;118;206;42.7954545454545;42.9152542372881;42.8640776699029;21;33;18;1;21;;149;11;23;;;1;;;;;;;;120;;;;86;;;;;;;201;5;15.1650485436893;16.4886363636364;14.1779661016949;101;66;16;23;
PAC_2018;534;12;6;18;40.5;45.6666666666667;42.2222222222222;3;7;1;1;5;;2;7;2;;;1;;;;;;;;18;;;;;;;;;;;13;5;5.72222222222222;6;5.16666666666667;17;1;;;
PAC_2018;536;63;75;138;39.9206349206349;44.1066666666667;42.195652173913;20;25;12;1;19;;110;4;4;;;;;138;;;;;;;;;;;;;;;;;137;1;8.31159420289855;8.38095238095238;8.25333333333333;105;30;3;;
PAC_2018;550;28;50;78;38.0357142857143;45.96;43.1153846153846;9;12;6;;10;;49;5;14;;;;;;;;;;78;;;;;;;;;;;;78;;11.4423076923077;12.5535714285714;10.82;56;9;8;5;
PAC_2018;554;;2;2;;60;60;;;;;;;2;;;;;;;;;;;;;;;;;;2;;;;;;2;;11.5;;11.5;1;1;;;
PAC_2018;591;2;17;19;45;43.3529411764706;43.5263157894737;;;2;;;;11;2;4;2;;;;;;;;;;19;;;;;;;;;;;19;;14.1052631578947;27;12.5882352941176;10;7;;2;
PAC_2018;629;165;230;395;39.3636363636364;42.8;41.3645569620253;65;53;33;1;55;1;232;37;65;;;4;;;;;;;395;;;;;;;;;;;;394;1;12.3341772151899;13.2606060606061;11.6695652173913;268;77;16;34;
PAC_2018;633;64;66;130;41.71875;39.530303030303;40.6076923076923;23;17;11;1;3;7;82;16;18;1;;2;;;;;;;;;;;;;130;;;;;;128;2;4.59230769230769;5.15625;4.04545454545455;122;8;;;
PAC_2018;676;66;48;114;43.4242424242424;41.1875;42.4824561403509;14;28;11;1;22;;60;3;24;1;;3;;;;;;;49;65;;;;;;;;;;;110;4;17.2017543859649;15.7121212121212;19.25;54;30;8;22;
PAC_2018;691;17;6;23;39.6470588235294;38.1666666666667;39.2608695652174;10;;3;;1;;22;;;;;;;;;;;;;;;;;;;23;;;;;23;;7.39130434782609;6.41176470588235;10.1666666666667;20;1;2;;
PAC_2018;693;19;43;62;39.8421052631579;42.906976744186;41.9677419354839;6;9;2;;9;;25;9;1;;;18;;;;;;;;62;;;;;;;;;;;58;4;10.9193548387097;6.26315789473684;12.9767441860465;38;17;6;1;
PAC_2018;701;16;28;44;48;43.3928571428571;45.0681818181818;2;4;5;;4;;30;4;5;;;1;;;;;;;;44;;;;;;;;;;;44;;15.6136363636364;17.0625;14.7857142857143;21;13;7;3;
PAC_2018;709;4;8;12;45;56.875;52.9166666666667;1;2;;;1;;8;1;1;;;1;;;;;;;;12;;;;;;;;;;;11;1;5.66666666666667;4.25;6.375;10;2;;;
PAC_2018;714;5;22;27;49.6;46.1363636363636;46.7777777777778;;2;2;;6;;5;10;2;;;4;;;;;;;;27;;;;;;;;;;;26;1;30.7407407407407;21.6;32.8181818181818;;12;9;6;
PAC_2018;730;2;3;5;35.5;35.6666666666667;35.6;1;;1;;2;;;;3;;;;;;;;;;;5;;;;;;;;;;;3;2;45;45;45;;;;5;
PAC_2018;743;12;8;20;45.3333333333333;42.125;44.05;1;6;3;1;3;;8;3;1;;;4;;;;;;;;20;;;;;;;;;;;19;1;8.3;9.25;6.875;16;2;1;1;
