per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;coho_tit;per_tit_carr;prom_ing_4to_anio:tit
2022-2023;111;Administración y Comercio;Institutos Profesionales;Técnico en Logística;Septiembre de 2022;2013;2017;1104873.867955
2022-2023;112;Tecnología;Institutos Profesionales;Técnico en Mantenimiento Industrial;Septiembre de 2022;2013;2017;1100345.4272300003
2022-2023;113;Salud;Institutos Profesionales;Técnico en Masoterapia;Septiembre de 2022;2013;2017;611923.3646561668
2022-2023;114;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;Septiembre de 2022;2013;2017;928580.9872206668
2022-2023;115;Tecnología;Institutos Profesionales;Técnico en Minería;Septiembre de 2022;2013;2017;s/i
2022-2023;116;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;Septiembre de 2022;2013;2017;686161.5039331667
2022-2023;117;Salud;Institutos Profesionales;Técnico en Podología;Septiembre de 2022;2013;2017;s/i
2022-2023;118;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;Septiembre de 2022;2013;2017;897509.4446141667
2022-2023;119;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;Septiembre de 2022;2013;2017;614260.3022280001
2022-2023;120;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;Septiembre de 2022;2013;2017;940490.318072
2022-2023;121;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;Septiembre de 2022;2013;2017;813216.9761821666
2022-2023;122;Tecnología;Institutos Profesionales;Técnico en Sonido;Septiembre de 2022;2013;2017;736619.2986768334
2022-2023;123;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;Septiembre de 2022;2013;2017;1032032.0566443334
2022-2023;124;Tecnología;Institutos Profesionales;Técnico en Topografía;Septiembre de 2022;2013;2017;1255415.7707433335
2022-2023;125;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;Septiembre de 2022;2013;2017;682222.529029
2022-2023;126;Derecho;Institutos Profesionales;Técnico Jurídico;Septiembre de 2022;2013;2017;782005.9571290001
2022-2023;127;Salud;Institutos Profesionales;Técnico Laboratorista Dental;Septiembre de 2022;2013;2017;s/i
2022-2023;128;Agropecuaria;Institutos Profesionales;Técnico Veterinario;Septiembre de 2022;2013;2017;693983.0259436667
2022-2023;129;Salud;Institutos Profesionales;Terapia Ocupacional;Septiembre de 2022;2013;2017;s/i
2022-2023;130;Ciencias Sociales;Institutos Profesionales;Trabajo Social;Septiembre de 2022;2013;2017;1006316.6579474999
2022-2023;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;Septiembre de 2022;2014;2018;837262.0160146666
2022-2023;2;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;Septiembre de 2022;2014;2018;815476.6280115
2022-2023;3;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;Septiembre de 2022;2014;2018;556160.6004803333
2022-2023;4;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;Septiembre de 2022;2014;2018;538996.7770005
2022-2023;5;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;Septiembre de 2022;2014;2018;634239.6320563332
2022-2023;6;Agropecuaria;Centros de Formación Técnica;Técnico en Acuicultura y Pesca;Septiembre de 2022;2014;2018;s/i
2022-2023;7;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;Septiembre de 2022;2014;2018;984529.7419533334
2022-2023;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2022;2014;2018;840735.8656818335
2022-2023;9;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;Septiembre de 2022;2014;2018;943897.984575
2022-2023;10;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;Septiembre de 2022;2014;2018;s/i
2022-2023;11;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;Septiembre de 2022;2014;2018;698652.4267753334
2022-2023;12;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;Septiembre de 2022;2014;2018;1038904.3846999999
2022-2023;13;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2022;2014;2018;1164833.306455
2022-2023;14;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2022;2014;2018;919112.8029416666
2022-2023;15;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2022;2014;2018;1028328.6521841666
2022-2023;16;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2022;2014;2018;675452.8342228333
2022-2023;17;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2022;2014;2018;1018963.794667
2022-2023;18;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2022;2014;2018;1150100.6897683332
2022-2023;19;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2022;2014;2018;717363.4984121667
2022-2023;20;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2022;2014;2018;751770.0569318334
2022-2023;21;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2022;2014;2018;644006.6765101667
2022-2023;22;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2022;2014;2018;1310896.546505
2022-2023;23;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2022;2014;2018;732580.5350196668
2022-2023;24;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2022;2014;2018;1068536.1012083334
2022-2023;25;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2022;2014;2018;1357907.3737016667
2022-2023;26;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2022;2014;2018;1072376.49883
2022-2023;27;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2022;2014;2018;1139199.9922333334
2022-2023;28;Tecnología;Centros de Formación Técnica;Técnico en Minería;Septiembre de 2022;2014;2018;1050270.3194316668
2022-2023;29;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2022;2014;2018;727907.9352241666
2022-2023;30;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2022;2014;2018;925091.197212
2022-2023;31;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2022;2014;2018;1055547.0494963333
2022-2023;32;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2022;2014;2018;917633.7806696667
2022-2023;33;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2022;2014;2018;815343.46985
2022-2023;34;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2022;2014;2018;1151893.5761666668
2022-2023;35;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2022;2014;2018;687525.8094401666
2022-2023;36;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2022;2014;2018;979483.6051455
2022-2023;37;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2022;2014;2018;1072750.4709133331
2022-2023;38;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2022;2014;2018;747689.0467865
2022-2023;39;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2022;2014;2018;793970.6312871667
2022-2023;40;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2022;2014;2018;654104.9757211667
2022-2023;41;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;Septiembre de 2022;2014;2018;628934.0836870001
2022-2023;42;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2022;2014;2018;1329658.2327816666
2022-2023;43;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2022;2014;2018;801635.5558878334
2022-2023;44;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2022;2014;2018;1907228.1807366668
2022-2023;45;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2022;2014;2018;835057.8193533333
2022-2023;46;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2022;2014;2018;905390.7945051667
2022-2023;47;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2022;2014;2018;1440269.7155816667
2022-2023;48;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2022;2014;2018;1392059.1487833334
2022-2023;49;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2022;2014;2018;815830.2792640001
2022-2023;50;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2022;2014;2018;985798.1037601667
2022-2023;51;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2022;2014;2018;852980.8912018333
2022-2023;52;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2022;2014;2018;1135619.333485
2022-2023;53;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2022;2014;2018;937186.0638898333
2022-2023;54;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;Septiembre de 2022;2014;2018;s/i
2022-2023;55;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2022;2014;2018;1218359.258176667
2022-2023;56;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2022;2014;2018;1480614.0033533333
2022-2023;57;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2022;2014;2018;1648609.1353550002
2022-2023;58;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2022;2014;2018;1324550.4005066666
2022-2023;59;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2022;2014;2018;1580885.7212633332
2022-2023;60;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2022;2014;2018;1604314.6853066667
2022-2023;61;Tecnología;Institutos Profesionales;Ingeniería en Geomensura y Cartografía;Septiembre de 2022;2014;2018;s/i
2022-2023;62;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2022;2014;2018;1679831.9578950002
2022-2023;63;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2022;2014;2018;1374273.2828066668
2022-2023;64;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2022;2014;2018;1348834.7196566665
2022-2023;65;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2022;2014;2018;1235392.9842800002
2022-2023;66;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2022;2014;2018;s/i
2022-2023;67;Tecnología;Institutos Profesionales;Ingeniería en Metalurgia;Septiembre de 2022;2014;2018;s/i
2022-2023;68;Tecnología;Institutos Profesionales;Ingeniería en Minas;Septiembre de 2022;2014;2018;1694897.2265983333
2022-2023;69;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2022;2014;2018;1193330.8019966667
