per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;per_tit_carr;coho_tit;anio_emp;tasa_emp
2021-2022;68;Tecnología;Instituto Profesional;Ingeniería en Minas y Metalurgia;2do año;2016;2018;0.7786885245901639
2021-2022;69;Tecnología;Instituto Profesional;Ingeniería en Prevención de Riesgos;2do año;2016;2018;0.7270103092783505
2021-2022;70;Tecnología;Instituto Profesional;Ingeniería en Química;2do año;2016;2018;0.8191489361702128
2021-2022;71;Administración y Comercio;Instituto Profesional;Ingeniería en Recursos Humanos;2do año;2016;2018;0.8590947907771136
2021-2022;72;Tecnología;Instituto Profesional;Ingeniería en Refrigeración y Climatización;2do año;2016;2018;s/i
2021-2022;73;Administración y Comercio;Instituto Profesional;Ingeniería en Seguridad Privada;2do año;2016;2018;s/i
2021-2022;74;Tecnología;Instituto Profesional;Ingeniería en Telecomunicaciones;2do año;2016;2018;0.8698630136986302
2021-2022;75;Tecnología;Instituto Profesional;Ingeniería Industrial;2do año;2016;2018;0.8846153846153846
2021-2022;76;Tecnología;Instituto Profesional;Ingeniería Mecánica;2do año;2016;2018;0.859073359073359
2021-2022;77;Salud;Instituto Profesional;Kinesiología;2do año;2016;2018;0.6504065040650406
2021-2022;78;Educación;Instituto Profesional;Psicopedagogía;2do año;2016;2018;0.7472144846796658
2021-2022;79;Ciencias Sociales;Instituto Profesional;Publicidad;2do año;2016;2018;0.7180327868852459
2021-2022;80;Ciencias Sociales;Instituto Profesional;Relaciones Públicas;2do año;2016;2018;0.6464088397790055
2021-2022;81;Agropecuaria;Instituto Profesional;Técnico Agropecuario;2do año;2016;2018;0.5739910313901345
2021-2022;82;Educación;Instituto Profesional;Técnico Asistente del Educador de Párvulos;2do año;2016;2018;0.5795940170940171
2021-2022;83;Educación;Instituto Profesional;Técnico Asistente del Educador Diferencial;2do año;2016;2018;0.4325980392156863
2021-2022;84;Salud;Instituto Profesional;Técnico Dental y Asistente de Odontología;2do año;2016;2018;0.6
2021-2022;85;Administración y Comercio;Instituto Profesional;Técnico en Administración de Empresas;2do año;2016;2018;0.8080808080808081
2021-2022;86;Administración y Comercio;Instituto Profesional;Técnico en Administración de Recursos Humanos y Personal;2do año;2016;2018;0.7792998477929984
2021-2022;87;Tecnología;Instituto Profesional;Técnico en Administración de Redes y Soporte;2do año;2016;2018;0.7785888077858881
2021-2022;88;Administración y Comercio;Instituto Profesional;Técnico en Administración de Ventas;2do año;2016;2018;s/i
2021-2022;89;Administración y Comercio;Instituto Profesional;Técnico en Administración Financiera y Finanzas;2do año;2016;2018;0.7503526093088858
2021-2022;90;Humanidades;Instituto Profesional;Técnico en Bibliotecas y Centros de Documentación;2do año;2016;2018;0.9166666666666666
2021-2022;91;Administración y Comercio;Instituto Profesional;Técnico en Comercio Exterior;2do año;2016;2018;0.8363636363636363
2021-2022;92;Tecnología;Instituto Profesional;Técnico en Computación e Informática;2do año;2016;2018;0.7746478873239436
2021-2022;93;Arte y Arquitectura;Instituto Profesional;Técnico en Comunicación Audiovisual;2do año;2016;2018;0.517948717948718
2021-2022;94;Tecnología;Instituto Profesional;Técnico en Construcción y Obras Civiles;2do año;2016;2018;0.6702432045779685
2021-2022;95;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad General;2do año;2016;2018;0.7942528735632184
2021-2022;96;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad Tributaria;2do año;2016;2018;0.7935483870967742
2021-2022;97;Educación;Instituto Profesional;Técnico en Deporte, Recreación y Preparación Física;2do año;2016;2018;0.5034347399411188
2021-2022;98;Arte y Arquitectura;Instituto Profesional;Técnico en Dibujo Arquitectónico;2do año;2016;2018;0.7947368421052632
2021-2022;99;Arte y Arquitectura;Instituto Profesional;Técnico en Diseño Gráfico;2do año;2016;2018;0.5052631578947369
2021-2022;100;Tecnología;Instituto Profesional;Técnico en Electricidad y Electricidad Industrial;2do año;2016;2018;0.8065359477124183
2021-2022;101;Tecnología;Instituto Profesional;Técnico en Electromecánica;2do año;2016;2018;0.7899686520376176
2021-2022;102;Salud;Instituto Profesional;Técnico en Enfermería;2do año;2016;2018;0.6324361392079547
2021-2022;103;Administración y Comercio;Instituto Profesional;Técnico en Gastronomía y Cocina;2do año;2016;2018;0.5255813953488372
2021-2022;104;Tecnología;Instituto Profesional;Técnico en Instrumentación, Automatización y Control Industrial;2do año;2016;2018;0.8113207547169812
2021-2022;105;Salud;Instituto Profesional;Técnico en Laboratorio Clínico;2do año;2016;2018;0.5903614457831325
2021-2022;106;Administración y Comercio;Instituto Profesional;Técnico en Logística;2do año;2016;2018;0.8964285714285715
2021-2022;107;Tecnología;Instituto Profesional;Técnico en Mantenimiento Industrial;2do año;2016;2018;0.7772727272727272
2021-2022;108;Salud;Instituto Profesional;Técnico en Masoterapia;2do año;2016;2018;0.4377880184331797
2021-2022;109;Tecnología;Instituto Profesional;Técnico en Mecánica Automotriz;2do año;2016;2018;0.6893667861409797
2021-2022;110;Tecnología;Instituto Profesional;Técnico en Minería y Metalurgia;2do año;2016;2018;0.6392318244170097
2021-2022;111;Salud;Instituto Profesional;Técnico en Nutrición y Dietética;2do año;2016;2018;0.5
2021-2022;112;Arte y Arquitectura;Instituto Profesional;Técnico en Peluquería y Estética;2do año;2016;2018;0.2930513595166163
2021-2022;113;Salud;Instituto Profesional;Técnico en Podología;2do año;2016;2018;s/i
2021-2022;114;Tecnología;Instituto Profesional;Técnico en Prevención de Riesgos;2do año;2016;2018;0.5872777360380667
2021-2022;115;Salud;Instituto Profesional;Técnico en Radiología y Radioterapia;2do año;2016;2018;0.7307692307692307
2021-2022;116;Ciencias Sociales;Instituto Profesional;Técnico en Relaciones Públicas;2do año;2016;2018;0.5622119815668203
2021-2022;117;Ciencias Sociales;Instituto Profesional;Técnico en Servicio Social;2do año;2016;2018;0.537771129394166
2021-2022;118;Tecnología;Instituto Profesional;Técnico en Sonido;2do año;2016;2018;0.4695121951219512
2021-2022;119;Tecnología;Instituto Profesional;Técnico en Telecomunicaciones;2do año;2016;2018;0.8373983739837398
2021-2022;120;Tecnología;Instituto Profesional;Técnico en Topografía;2do año;2016;2018;0.7924528301886793
2021-2022;121;Administración y Comercio;Instituto Profesional;Técnico en Turismo y Hotelería;2do año;2016;2018;0.42105263157894735
2021-2022;122;Derecho;Instituto Profesional;Técnico Jurídico;2do año;2016;2018;0.676595744680851
2021-2022;123;Salud;Instituto Profesional;Técnico Laboratorista Dental;2do año;2016;2018;s/i
2021-2022;124;Agropecuaria;Instituto Profesional;Técnico Veterinario;2do año;2016;2018;0.5
2021-2022;125;Salud;Instituto Profesional;Terapia Ocupacional;2do año;2016;2018;s/i
2021-2022;126;Ciencias Sociales;Instituto Profesional;Trabajo Social;2do año;2016;2018;0.7667103538663171
2021-2022;1;Administración y Comercio;Centro de Formación Técnica;Secretariado Bilingüe;2do año;2017;2019;0.7476635514018691
2021-2022;2;Agropecuaria;Centro de Formación Técnica;Técnico Agropecuario;2do año;2017;2019;0.5443478260869565
2021-2022;3;Educación;Centro de Formación Técnica;Técnico Asistente del Educador de Párvulos;2do año;2017;2019;0.47205707491082044
2021-2022;4;Educación;Centro de Formación Técnica;Técnico Asistente del Educador Diferencial;2do año;2017;2019;0.3484455958549223
2021-2022;5;Salud;Centro de Formación Técnica;Técnico Dental y Asistente de Odontología;2do año;2017;2019;0.5955473098330241
2021-2022;6;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Empresas;2do año;2017;2019;0.6892430278884463
2021-2022;7;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2do año;2017;2019;0.7607142857142857
2021-2022;8;Tecnología;Centro de Formación Técnica;Técnico en Administración de Redes y Soporte;2do año;2017;2019;s/i
2021-2022;9;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Ventas;2do año;2017;2019;0.7746478873239436
2021-2022;10;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración Financiera y Finanzas;2do año;2017;2019;0.8
2021-2022;11;Ciencias Sociales;Centro de Formación Técnica;Técnico en Administración Pública o Municipal;2do año;2017;2019;0.775
2021-2022;12;Administración y Comercio;Centro de Formación Técnica;Técnico en Comercio Exterior;2do año;2017;2019;0.7591836734693878
2021-2022;13;Tecnología;Centro de Formación Técnica;Técnico en Computación e Informática;2do año;2017;2019;0.7410071942446043
2021-2022;14;Tecnología;Centro de Formación Técnica;Técnico en Construcción y Obras Civiles;2do año;2017;2019;0.6206322795341098
2021-2022;15;Administración y Comercio;Centro de Formación Técnica;Técnico en Contabilidad General;2do año;2017;2019;0.7121848739495799
2021-2022;16;Educación;Centro de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2do año;2017;2019;0.4098360655737705
2021-2022;17;Tecnología;Centro de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2do año;2017;2019;0.7530529172320217
2021-2022;18;Tecnología;Centro de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2do año;2017;2019;0.7692307692307693
2021-2022;19;Salud;Centro de Formación Técnica;Técnico en Enfermería;2do año;2017;2019;0.6410453497309762
2021-2022;20;Salud;Centro de Formación Técnica;Técnico en Farmacia;2do año;2017;2019;0.7769230769230769
2021-2022;21;Administración y Comercio;Centro de Formación Técnica;Técnico en Gastronomía y Cocina;2do año;2017;2019;0.4036585365853659
2021-2022;22;Tecnología;Centro de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2do año;2017;2019;0.8439849624060151
2021-2022;23;Salud;Centro de Formación Técnica;Técnico en Laboratorio Clínico;2do año;2017;2019;0.6041666666666666
2021-2022;24;Administración y Comercio;Centro de Formación Técnica;Técnico en Logística;2do año;2017;2019;0.8144578313253013
2021-2022;25;Tecnología;Centro de Formación Técnica;Técnico en Mantenimiento Industrial;2do año;2017;2019;0.7751343054489639
2021-2022;26;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Automotriz;2do año;2017;2019;0.6928223844282239
2021-2022;27;Tecnología;Centro de Formación Técnica;Técnico en Mecánica Industrial;2do año;2017;2019;0.8201438848920863
2021-2022;28;Tecnología;Centro de Formación Técnica;Técnico en Minería y Metalurgia;2do año;2017;2019;0.6652173913043479
2021-2022;29;Salud;Centro de Formación Técnica;Técnico en Podología;2do año;2017;2019;0.40444444444444444
2021-2022;30;Tecnología;Centro de Formación Técnica;Técnico en Prevención de Riesgos;2do año;2017;2019;0.5628902765388046
2021-2022;31;Tecnología;Centro de Formación Técnica;Técnico en Procesos Industriales;2do año;2017;2019;0.7590361445783133
2021-2022;32;Arte y Arquitectura;Centro de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2do año;2017;2019;0.3780487804878049
2021-2022;33;Ciencias Básicas;Centro de Formación Técnica;Técnico en Química (Análisis e Industrial);2do año;2017;2019;0.82
2021-2022;34;Salud;Centro de Formación Técnica;Técnico en Radiología y Radioterapia;2do año;2017;2019;0.7021276595744681
2021-2022;35;Tecnología;Centro de Formación Técnica;Técnico en Refrigeración y Climatización;2do año;2017;2019;0.7384615384615385
2021-2022;36;Ciencias Sociales;Centro de Formación Técnica;Técnico en Servicio Social;2do año;2017;2019;0.4688427299703264
2021-2022;37;Tecnología;Centro de Formación Técnica;Técnico en Telecomunicaciones;2do año;2017;2019;0.7366666666666667
2021-2022;38;Salud;Centro de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2do año;2017;2019;0.22077922077922077
2021-2022;39;Tecnología;Centro de Formación Técnica;Técnico en Topografía;2do año;2017;2019;0.6688741721854304
2021-2022;40;Administración y Comercio;Centro de Formación Técnica;Técnico en Turismo y Hotelería;2do año;2017;2019;0.4463452566096423
2021-2022;41;Derecho;Centro de Formación Técnica;Técnico Jurídico;2do año;2017;2019;0.6111111111111112
2021-2022;42;Salud;Centro de Formación Técnica;Técnico Laboratorista Dental;2do año;2017;2019;0.47706422018348627
2021-2022;43;Agropecuaria;Centro de Formación Técnica;Técnico Veterinario;2do año;2017;2019;0.5074626865671642
2021-2022;44;Administración y Comercio;Instituto Profesional;Administración de Empresas e Ing. Asociadas;2do año;2017;2019;0.8382204246713852
2021-2022;45;Administración y Comercio;Instituto Profesional;Administración Gastronómica;2do año;2017;2019;0.5265486725663717
2021-2022;46;Ciencias Sociales;Instituto Profesional;Administración Pública;2do año;2017;2019;0.9956076134699854
2021-2022;47;Administración y Comercio;Instituto Profesional;Administración Turística y Hotelera;2do año;2017;2019;0.5536159600997507
2021-2022;48;Arte y Arquitectura;Instituto Profesional;Comunicación Audiovisual y/o Multimedia;2do año;2017;2019;0.4908424908424908
2021-2022;49;Tecnología;Instituto Profesional;Construcción Civil;2do año;2017;2019;0.7885075818036712
2021-2022;50;Administración y Comercio;Instituto Profesional;Contador Auditor;2do año;2017;2019;0.8732897085068412
2021-2022;51;Arte y Arquitectura;Instituto Profesional;Diseño de Ambientes e Interiores;2do año;2017;2019;0.684931506849315
2021-2022;52;Arte y Arquitectura;Instituto Profesional;Diseño de Vestuario;2do año;2017;2019;0.5461538461538461
2021-2022;53;Arte y Arquitectura;Instituto Profesional;Diseño Gráfico;2do año;2017;2019;0.5315870570107858
2021-2022;54;Tecnología;Instituto Profesional;Diseño Industrial;2do año;2017;2019;0.5384615384615384
2021-2022;55;Agropecuaria;Instituto Profesional;Ingeniería Agrícola;2do año;2017;2019;0.6611111111111111
2021-2022;56;Tecnología;Instituto Profesional;Ingeniería en Automatización, Instrumentación y Control;2do año;2017;2019;s/i
2021-2022;57;Administración y Comercio;Instituto Profesional;Ingeniería en Comercio Exterior;2do año;2017;2019;0.8272251308900523
2021-2022;58;Tecnología;Instituto Profesional;Ingeniería en Computación e Informática;2do año;2017;2019;0.8968023255813954
2021-2022;59;Tecnología;Instituto Profesional;Ingeniería en Conectividad y Redes;2do año;2017;2019;0.9027777777777778
2021-2022;60;Tecnología;Instituto Profesional;Ingeniería en Construcción;2do año;2017;2019;0.7635054021608644
2021-2022;61;Tecnología;Instituto Profesional;Ingeniería en Electricidad;2do año;2017;2019;0.8642857142857143
2021-2022;62;Administración y Comercio;Instituto Profesional;Ingeniería en Finanzas;2do año;2017;2019;0.8781725888324873
2021-2022;63;Ciencias Sociales;Instituto Profesional;Ingeniería en Gestión Pública;2do año;2017;2019;0.8648648648648649
2021-2022;64;Administración y Comercio;Instituto Profesional;Ingeniería en Logística;2do año;2017;2019;0.918918918918919
2021-2022;65;Administración y Comercio;Instituto Profesional;Ingeniería en Marketing;2do año;2017;2019;0.7740492170022372
