per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2019-2020;119;Salud;Institutos Profesionales;Técnico en Masoterapia;2019;0.34838709677419355;0.5790322580645161;0.017741935483870968;0.054838709677419356
2019-2020;120;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2019;0.3658498023715415;0.5347035573122529;0.02893280632411067;0.07051383399209486
2019-2020;121;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2019;0.33159073935772965;0.5842668658202639;0.03634553149116256;0.04779686333084392
2019-2020;122;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2019;0.47520325203252034;0.4491869918699187;0.03414634146341464;0.041463414634146344
2019-2020;123;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;2019;0.32142857142857145;0.6428571428571429;0.03571428571428571;0.0
2019-2020;124;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2019;0.2916666666666667;0.6397058823529411;0.03431372549019608;0.03431372549019608
2019-2020;125;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2019;0.3723776223776224;0.5244755244755245;0.06118881118881119;0.04195804195804196
2019-2020;126;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2019;0.5082178915238319;0.44470532988964545;0.013500821789152384;0.03357595679737028
2019-2020;127;Tecnología;Institutos Profesionales;Técnico en Sonido;2019;0.30034364261168384;0.5539518900343643;0.09140893470790377;0.05429553264604811
2019-2020;128;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2019;0.30434782608695654;0.6205533596837944;0.011857707509881422;0.06324110671936758
2019-2020;129;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;2019;0.3568075117370892;0.539906103286385;0.06103286384976526;0.04225352112676056
2019-2020;130;Tecnología;Institutos Profesionales;Técnico en Topografía;2019;0.4191810344827586;0.4978448275862069;0.022629310344827586;0.0603448275862069
2019-2020;131;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;2019;0.18864468864468864;0.6575091575091575;0.11538461538461539;0.038461538461538464
2019-2020;132;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2019;0.2921697136943774;0.6046912728527079;0.057261124525698516;0.04587788892721628
2019-2020;133;Derecho;Institutos Profesionales;Técnico Jurídico;2019;0.42032332563510394;0.5065434949961509;0.033102386451116246;0.04003079291762895
2019-2020;134;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2019;0.3770949720670391;0.49441340782122906;0.04189944134078212;0.08659217877094973
2019-2020;135;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2019;0.3462033462033462;0.5714285714285714;0.032175032175032175;0.05019305019305019
2019-2020;136;Salud;Institutos Profesionales;Terapia Ocupacional;2019;0.36472065285624605;0.5888261142498431;0.007532956685499058;0.0389202762084118
2019-2020;137;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2019;0.5058550866064894;0.45181751646743107;0.009514515735545254;0.03281288119053428
2019-2020;138;Humanidades;Institutos Profesionales;Traducción e Interpretación;2019;0.11805555555555555;0.6354166666666666;0.2152777777777778;0.03125
2018-2019;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2018;0.22527472527472528;0.6098901098901099;0.10805860805860806;0.056776556776556776
2018-2019;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;2018;0.38372093023255816;0.5465116279069767;0.046511627906976744;0.023255813953488372
2018-2019;3;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;2018;0.2;0.7333333333333333;0.022222222222222223;0.044444444444444446
2018-2019;4;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2018;0.41993281075027994;0.46808510638297873;0.033314669652855546;0.07866741321388578
2018-2019;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2018;0.5577561407391016;0.40905067492808145;0.007081212657667626;0.026111971675149368
2018-2019;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2018;0.48175182481751827;0.4727493917274939;0.00827250608272506;0.03722627737226277
2018-2019;7;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2018;0.4594489716724874;0.49670159099728367;0.007760962359332557;0.03608847497089639
2018-2019;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2018;0.43174407332334536;0.4772186481008196;0.04230193002555742;0.048735348550277606
2018-2019;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2018;0.42084168336673344;0.48697394789579157;0.011356045424181697;0.08082832331329326
2018-2019;10;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;2018;0.3235294117647059;0.5882352941176471;0.01764705882352941;0.07058823529411765
2018-2019;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2018;0.2786885245901639;0.5409836065573771;0.06557377049180328;0.11475409836065574
2018-2019;12;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;2018;0.2923728813559322;0.6228813559322034;0.0211864406779661;0.0635593220338983
2018-2019;13;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2018;0.5889830508474576;0.3686440677966102;0.014830508474576272;0.02754237288135593
2018-2019;14;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;2018;0.43824701195219123;0.50199203187251;0.01593625498007968;0.043824701195219126
2018-2019;15;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2018;0.2774018944519621;0.5886332882273342;0.05277401894451962;0.08119079837618404
2018-2019;16;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2018;0.3708854891052388;0.5396383866481224;0.03894297635605007;0.050533147890588784
2018-2019;17;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2018;0.4906553700473461;0.43035135808621977;0.01171193620732619;0.0672813356591079
2018-2019;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2018;0.4202229911572472;0.4863514033064206;0.01384083044982699;0.07958477508650519
2018-2019;19;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad Tributaria;2018;0.3076923076923077;0.5384615384615384;0.0;0.15384615384615385
2018-2019;20;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2018;0.4094645080946451;0.5115815691158156;0.0410958904109589;0.03785803237858033
2018-2019;21;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;2018;0.2;0.7;0.1;0.0
2018-2019;22;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2018;0.4639981596503336;0.43202208419599725;0.00759144237405107;0.09638831377961812
2018-2019;23;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2018;0.33460803059273425;0.5468451242829828;0.017208413001912046;0.10133843212237094
2018-2019;24;Salud;Centros de Formación Técnica;Técnico en Enfermería;2018;0.44960480009230946;0.5074136041077713;0.010154041423873536;0.032827554376045696
2018-2019;25;Salud;Centros de Formación Técnica;Técnico en Farmacia;2018;0.42;0.5288888888888889;0.0044444444444444444;0.04666666666666667
2018-2019;26;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2018;0.3876058506543495;0.5187323582242751;0.05748011290736464;0.036181678214010776
2018-2019;27;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2018;0.5426829268292683;0.43902439024390244;0.012195121951219513;0.006097560975609756
2018-2019;28;Administración y Comercio;Centros de Formación Técnica;Técnico en Gestión y Control de Calidad;2018;0.25925925925925924;0.7037037037037037;0.0;0.037037037037037035
2018-2019;29;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2018;0.4355898314767209;0.4181662382176521;0.013710368466152529;0.13253356183947443
2018-2019;30;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2018;0.40794223826714804;0.5494584837545127;0.012996389891696752;0.0296028880866426
2018-2019;31;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2018;0.41640866873065013;0.49109907120743035;0.021671826625386997;0.0708204334365325
2018-2019;32;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2018;0.46798155737704916;0.3944672131147541;0.022028688524590164;0.11552254098360656
2018-2019;33;Salud;Centros de Formación Técnica;Técnico en Masoterapia;2018;0.32642487046632124;0.5854922279792746;0.02072538860103627;0.06735751295336788
2018-2019;34;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2018;0.42422860617115066;0.47727618179054565;0.025839793281653745;0.07265541875664995
2018-2019;35;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2018;0.5671175858480749;0.3600416233090531;0.01040582726326743;0.062434963579604576
2018-2019;36;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;2018;0.6106770833333334;0.3411458333333333;0.022135416666666668;0.026041666666666668
2018-2019;37;Salud;Centros de Formación Técnica;Técnico en Podología;2018;0.5072463768115942;0.44605475040257647;0.014492753623188406;0.0322061191626409
2018-2019;38;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2018;0.5306873977086743;0.42225859247135844;0.022913256955810146;0.02414075286415712
2018-2019;39;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2018;0.3798449612403101;0.3178294573643411;0.011627906976744186;0.29069767441860467
2018-2019;40;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2018;0.31203566121842496;0.5482912332838039;0.08023774145616643;0.05943536404160475
2018-2019;41;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2018;0.3062730627306273;0.5295202952029521;0.027675276752767528;0.13653136531365315
2018-2019;42;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2018;0.30097087378640774;0.616504854368932;0.014563106796116505;0.06796116504854369
2018-2019;43;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2018;0.2974683544303797;0.5632911392405063;0.022151898734177215;0.11708860759493671
2018-2019;44;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2018;0.5456595264937993;0.42615558060879366;0.003945885005636978;0.024239007891770012
2018-2019;45;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2018;0.36186440677966103;0.5415254237288135;0.011864406779661017;0.0847457627118644
2018-2019;46;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;2018;0.2721649484536082;0.5958762886597938;0.10103092783505155;0.030927835051546393
2018-2019;47;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2018;0.47619047619047616;0.47400109469074986;0.009304871373836891;0.04050355774493705
2018-2019;48;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2018;0.358695652173913;0.5232919254658385;0.07919254658385093;0.03881987577639751
2018-2019;49;Derecho;Centros de Formación Técnica;Técnico Jurídico;2018;0.3865921787709497;0.5698324022346368;0.01564245810055866;0.027932960893854747
2018-2019;50;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2018;0.3766478342749529;0.5781544256120528;0.02448210922787194;0.02071563088512241
2018-2019;51;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;2018;0.23384615384615384;0.6276923076923077;0.10461538461538461;0.033846153846153845
2018-2019;52;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2018;0.42172826160394566;0.4738868995338153;0.03371393824741571;0.07067090061482333
2018-2019;53;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;2018;0.27420247095703487;0.552092937488475;0.14161903005716392;0.03208556149732621
2018-2019;54;Ciencias Sociales;Institutos Profesionales;Administración Pública;2018;0.4762979683972912;0.4492099322799097;0.01580135440180587;0.05869074492099323
2018-2019;55;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;2018;0.2317596566523605;0.6080114449213162;0.13733905579399142;0.022889842632331903
2018-2019;56;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;2018;0.26153846153846155;0.5980769230769231;0.1;0.04038461538461539
2018-2019;57;Tecnología;Institutos Profesionales;Construcción Civil;2018;0.4397590361445783;0.46279234585400425;0.014883061658398299;0.08256555634301914
2018-2019;58;Administración y Comercio;Institutos Profesionales;Contador Auditor;2018;0.31917223256323224;0.5630132486587102;0.015548012701193475;0.10226650607686412
2018-2019;59;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;2018;0.17384370015948963;0.6395534290271132;0.13875598086124402;0.04784688995215311
2018-2019;60;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;2018;0.2111368909512761;0.5475638051044084;0.19876256767208042;0.042536736272235115
2018-2019;61;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;2018;0.3008427995602785;0.5980212532063027;0.06266031513374863;0.03847563209967021
2018-2019;62;Tecnología;Institutos Profesionales;Diseño Industrial;2018;0.24259520451339917;0.5514809590973202;0.17207334273624825;0.03385049365303244
2018-2019;63;Arte y Arquitectura;Institutos Profesionales;Fotografía;2018;0.21352313167259787;0.6281138790035588;0.12277580071174377;0.03558718861209965
2018-2019;64;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;2018;0.30518365945760384;0.5331273601098524;0.05904565739787161;0.10264332303467216
2018-2019;65;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;2018;0.5166666666666667;0.37916666666666665;0.041666666666666664;0.0625
2018-2019;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;2018;0.24248240563019835;0.6269993602047345;0.0671785028790787;0.06333973128598848
2018-2019;67;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;2018;0.2983821168333951;0.5983697665802149;0.04260837347165617;0.06063974311473385
2018-2019;68;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;2018;0.2548189938881053;0.6605547719793136;0.029619181946403384;0.05500705218617771
2018-2019;69;Tecnología;Institutos Profesionales;Ingeniería en Construcción;2018;0.32925748715222397;0.5583909268119794;0.029771398192450824;0.08258018784334574
2018-2019;70;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;2018;0.31830084375909223;0.5644457375618271;0.01862089031131801;0.09863252836776258
2018-2019;71;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;2018;0.41003671970624234;0.5128518971848225;0.019583843329253364;0.05752753977968176
2018-2019;72;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;2018;0.5422960725075529;0.38821752265861026;0.01661631419939577;0.052870090634441085
2018-2019;73;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;2018;0.30434782608695654;0.5579710144927537;0.035196687370600416;0.10248447204968944
2018-2019;74;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;2018;0.2026204960224614;0.6392138511932616;0.0959288722508189;0.062236780533458116
2018-2019;75;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;2018;0.3309515387336399;0.5443226034665724;0.04605588963565617;0.07866996816413159
2018-2019;76;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;2018;0.2710059171597633;0.642603550295858;0.05207100591715976;0.03431952662721893
2018-2019;77;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;2018;0.48305929247633284;0.44294967613353264;0.02715495764823119;0.046836073741903336
2018-2019;78;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;2018;0.4153095684803002;0.506641651031895;0.028818011257035647;0.04923076923076923
2018-2019;79;Tecnología;Institutos Profesionales;Ingeniería en Química;2018;0.3711340206185567;0.5319587628865979;0.030927835051546393;0.06597938144329897
2018-2019;80;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;2018;0.3120147118921128;0.5937883122190437;0.023089497343686146;0.07110747854515734
2018-2019;81;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;2018;0.2987012987012987;0.5298701298701298;0.03636363636363636;0.13506493506493505
2018-2019;82;Tecnología;Institutos Profesionales;Ingeniería en Sonido;2018;0.2440347071583514;0.5737527114967462;0.15075921908893708;0.031453362255965296
2018-2019;83;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;2018;0.3129251700680272;0.5918367346938775;0.019789734075448363;0.07544836116264687
2018-2019;84;Tecnología;Institutos Profesionales;Ingeniería Industrial;2018;0.478125;0.409375;0.016666666666666666;0.09583333333333334
2018-2019;85;Tecnología;Institutos Profesionales;Ingeniería Mecánica;2018;0.3994154895275207;0.41646371164150026;0.02289332683877253;0.16122747199220652
2018-2019;86;Salud;Institutos Profesionales;Kinesiología;2018;0.3933795227097768;0.5458044649730562;0.011547344110854504;0.049268668206312545
2018-2019;87;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;2018;0.20087336244541484;0.5140361821584529;0.2694946974422957;0.015595757953836557
2018-2019;88;Salud;Institutos Profesionales;Nutrición y Dietética;2018;0.3410283315844701;0.5750262329485835;0.008394543546694649;0.07555089192025184
2018-2019;89;Educación;Institutos Profesionales;Pedagogía en Educación Básica;2018;0.16666666666666666;0.75;0.0;0.08333333333333333
2018-2019;90;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;2018;0.4067796610169492;0.5;0.025423728813559324;0.06779661016949153
2018-2019;91;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;2018;0.5327102803738317;0.45794392523364486;0.0;0.009345794392523364
2018-2019;92;Educación;Institutos Profesionales;Pedagogía en Idiomas;2018;0.45652173913043476;0.5217391304347826;0.0;0.021739130434782608
2018-2019;93;Educación;Institutos Profesionales;Psicopedagogía;2018;0.44916892153073057;0.4894987759309367;0.012498389382811493;0.04883391315552119
2018-2019;94;Ciencias Sociales;Institutos Profesionales;Publicidad;2018;0.23259964306960143;0.6127305175490779;0.10172516359309934;0.0529446757882213
2018-2019;95;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;2018;0.2720739219712526;0.580082135523614;0.11498973305954825;0.03285420944558522
2018-2019;96;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;2018;0.4092050209205021;0.5062761506276151;0.029288702928870293;0.055230125523012555
2018-2019;97;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;2018;0.5155899226739835;0.423297580444001;0.01338654693606053;0.047725949945954936
2018-2019;98;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2018;0.5153985507246377;0.42028985507246375;0.012228260869565218;0.052083333333333336
2018-2019;99;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2018;0.41124401913875597;0.5332535885167464;0.010047846889952153;0.045454545454545456
2018-2019;100;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2018;0.4044223883409762;0.4989635027325837;0.035492179156982225;0.06112192976945788
2018-2019;101;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2018;0.29987261146496813;0.5987261146496815;0.017070063694267515;0.0843312101910828
2018-2019;102;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2018;0.3066801619433198;0.6138663967611336;0.024291497975708502;0.05516194331983806
2018-2019;103;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;2018;0.2600896860986547;0.6367713004484304;0.03139013452914798;0.07174887892376682
2018-2019;104;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2018;0.305697714090754;0.6008188331627431;0.026270897304674173;0.06721255544182873
2018-2019;105;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;2018;0.42452830188679247;0.4528301886792453;0.07547169811320754;0.04716981132075472
2018-2019;106;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2018;0.2898761835396941;0.6241806263656228;0.04005826656955572;0.045884923525127456
2018-2019;107;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2018;0.3529620432777581;0.5634976942178077;0.034586732884001416;0.04895352962043278
2018-2019;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2018;0.27673410404624277;0.5953757225433526;0.0888728323699422;0.03901734104046243
2018-2019;109;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2018;0.40397867637498375;0.49473410479781565;0.022233779742556234;0.07905343908464439
2018-2019;110;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2018;0.409058231488138;0.48813803019410495;0.01833213515456506;0.08447160316319195
2018-2019;111;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2018;0.24930128563443266;0.6333147009502516;0.011738401341531582;0.10564561207378424
2018-2019;112;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2018;0.34403832505322923;0.5660042583392477;0.03814762242725337;0.051809794180269694
2018-2019;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2018;0.30180505415162456;0.5783393501805054;0.032490974729241874;0.08736462093862817
2018-2019;114;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2018;0.38682252922422955;0.5217853347502657;0.048884165781083955;0.04250797024442083
2018-2019;115;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2018;0.396340195466833;0.4874194219172385;0.013308380120607194;0.10293200249532128
2018-2019;116;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2018;0.42109777015437394;0.451114922813036;0.01972555746140652;0.10806174957118353
2018-2019;117;Salud;Institutos Profesionales;Técnico en Enfermería;2018;0.43866253321523474;0.4954827280779451;0.0162533215234721;0.049601417183348095
2018-2019;118;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;2018;0.28289473684210525;0.5592105263157895;0.10526315789473684;0.05263157894736842
2018-2019;119;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2018;0.3418013856812933;0.5665896843725943;0.03733641262509623;0.054272517321016164
2018-2019;120;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2018;0.5397008055235903;0.36018411967779057;0.006904487917146145;0.09321058688147296
2018-2019;121;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2018;0.30022075055187636;0.6225165562913907;0.01545253863134658;0.06181015452538632
2018-2019;122;Administración y Comercio;Institutos Profesionales;Técnico en Logística;2018;0.34951456310679613;0.536935415787252;0.019417475728155338;0.09413254537779654
2018-2019;123;Salud;Institutos Profesionales;Técnico en Masoterapia;2018;0.35802469135802467;0.5648148148148148;0.020987654320987655;0.05617283950617284
2018-2019;124;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2018;0.36020710059171596;0.5479289940828402;0.0264792899408284;0.06538461538461539
2018-2019;125;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2018;0.3117664760758351;0.5982545892266025;0.03219981944026482;0.05777911525729762
2018-2019;126;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2018;0.4614073532992452;0.46773800827854883;0.02751400048697346;0.04334063793523253
2018-2019;127;Ciencias Sociales;Institutos Profesionales;Técnico en Publicidad;2018;0.2804878048780488;0.6463414634146342;0.06097560975609756;0.012195121951219513
2018-2019;128;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2018;0.27611940298507465;0.654228855721393;0.04477611940298507;0.024875621890547265
2018-2019;129;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2018;0.36507936507936506;0.5206349206349207;0.06666666666666667;0.047619047619047616
2018-2019;130;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2018;0.515103914934751;0.43813436442725956;0.011599806669888834;0.03516191396810053
2018-2019;131;Tecnología;Institutos Profesionales;Técnico en Sonido;2018;0.32168284789644014;0.5469255663430421;0.08673139158576051;0.04466019417475728
2018-2019;132;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2018;0.30043859649122806;0.6293859649122807;0.006578947368421052;0.06359649122807018
2018-2019;133;Salud;Institutos Profesionales;Técnico en Terapias Naturales y Naturopatía;2018;0.37383177570093457;0.5467289719626168;0.037383177570093455;0.04205607476635514
2018-2019;134;Tecnología;Institutos Profesionales;Técnico en Topografía;2018;0.43767060964513194;0.4858962693357598;0.015468607825295723;0.060964513193812554
2018-2019;135;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;2018;0.1839080459770115;0.6398467432950191;0.11877394636015326;0.05747126436781609
2018-2019;136;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2018;0.29478991596638654;0.6080672268907563;0.052100840336134456;0.045042016806722686
2018-2019;137;Derecho;Institutos Profesionales;Técnico Jurídico;2018;0.42781222320637735;0.49867139061116034;0.0354295837023915;0.03808680248007086
2018-2019;138;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2018;0.3860103626943005;0.4948186528497409;0.04145077720207254;0.07772020725388601
2018-2019;139;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2018;0.34858681022880217;0.585464333781965;0.024226110363391656;0.04172274562584118
2018-2019;140;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2018;0.504329796316624;0.44663983412611297;0.010367117941212343;0.03866325161605074
2017-2018;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2017;0.21721311475409835;0.6133879781420765;0.1133879781420765;0.056010928961748634
2017-2018;2;Administración y Comercio;Centros de Formación Técnica;Secretariado Computacional;2017;0.7272727272727273;0.2727272727272727;0.0;0.0
2017-2018;3;Administración y Comercio;Centros de Formación Técnica;Secretariado Ejecutivo;2017;0.4266666666666667;0.48;0.06666666666666667;0.02666666666666667
2017-2018;4;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;2017;0.2719298245614035;0.6403508771929824;0.03508771929824561;0.05263157894736842
2017-2018;5;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2017;0.4036860879904875;0.4711652794292509;0.03656361474435196;0.08858501783590964
2017-2018;6;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2017;0.5608930139219868;0.40699862034365986;0.007149128308039634;0.02495923742631381
2017-2018;7;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2017;0.5019679874048806;0.4612962477040147;0.006822356336919444;0.029913408554185252
2017-2018;8;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2017;0.45425991362387125;0.49980369061641144;0.00745975657636435;0.038476639183352965
2017-2018;9;Agropecuaria;Centros de Formación Técnica;Técnico en Acuicultura y Pesca;2017;0.43859649122807015;0.5526315789473685;0.0;0.008771929824561403
2017-2018;10;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2017;0.4260566694907277;0.4805610467852772;0.04763249552857008;0.04574978819542502
2017-2018;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2017;0.38971428571428574;0.5108571428571429;0.013142857142857144;0.08628571428571429
2017-2018;12;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;2017;0.3289036544850498;0.5880398671096345;0.023255813953488372;0.059800664451827246
2017-2018;13;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2017;0.2304147465437788;0.6175115207373272;0.08294930875576037;0.06912442396313365
2017-2018;14;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;2017;0.26143790849673204;0.6143790849673203;0.032679738562091505;0.0915032679738562
2017-2018;15;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2017;0.6289473684210526;0.3526315789473684;0.0;0.018421052631578946
2017-2018;16;Tecnología;Centros de Formación Técnica;Técnico en Alimentos;2017;0.504950495049505;0.4405940594059406;0.009900990099009901;0.04455445544554455
