cod_sies;acred_inst;area_carr;nom_carr_gen;nom_carr_tit;porc_tit_cont_est;ret_1er_anio;dur_real_carr_sem;emp_1er_anio_tit_carr;emp_2do_anio_tit_carr;ing_prom_4to_anio_tit;arancel_anual_carr;per_sies
123.0;4 años;Salud;Técnico Dental y Asistente de Odontología;Técnico en Odontología;0.0;s/i;s/i;0.4928571428571429;0.5864661654135338;De $500 mil a $600 mil;;2021-2022
123.0;4 años;Salud;Técnico en Masoterapia;Técnico en Masoterapia;0.02108433734939759;0.6046511627906976;s/i;0.18446601941747573;0.30409356725146197;De $400 mil a $500 mil;;2021-2022
123.0;4 años;Administración y Comercio;Técnico en Gastronomía y Cocina;Técnico en Gastronomía;0.030405405405405407;0.5104166666666666;6.585106382978723;0.4147465437788018;0.41818181818181815;De $400 mil a $500 mil;;2021-2022
123.0;4 años;Educación;Técnico Asistente del Educador de Párvulos;Asistente en Educación de Párvulos;0.04252400548696845;0.7945945945945946;6.123263888888889;0.33811475409836067;0.4336569579288026;De $400 mil a $500 mil;;2021-2022
138.0;No;Educación;Pedagogía en Educación Diferencial;Educación Diferencial;0.004329004329004329;s/i;s/i;0.6598639455782312;0.8127853881278538;De $800 mil a $900 mil;;2021-2022
176.0;No;Administración y Comercio;Ingeniería en Seguridad Privada;Ingeniería de Ejedución en Gestión en Seguridad Privada;0.018867924528301886;0.8656716417910447;s/i;1.0;1.0;s/i;;2021-2022
176.0;No;Educación;Psicopedagogía;Psicopedagogía;0.16352201257861634;0.782608695652174;s/i;0.618421052631579;0.5797101449275363;s/i;;2021-2022
176.0;No;Tecnología;Técnico en Minería y Metalurgia;Técnico en Minería y Metalurgia;0.1864406779661017;s/i;s/i;0.5833333333333334;;s/i;;2021-2022
176.0;No;Salud;Técnico en Podología;Técnico de Nivel Superior en Podología;0.025889967637540454;s/i;s/i;0.8571428571428571;0.835820895522388;s/i;;2021-2022
176.0;No;Administración y Comercio;Técnico en Seguridad Privada;Técnico de Nivel Superior en Gestión de Seguridad Privada;0.7389380530973452;s/i;s/i;1.0;1.0;s/i;;2021-2022
176.0;No;Salud;Técnico en Terapias Naturales y Naturopatía;Técnico de Nivel Superior en Terapias Naturales;0.04807692307692308;s/i;s/i;0.28888888888888886;0.2711864406779661;s/i;;2021-2022
176.0;No;Educación;Pedagogía en Idiomas;Pedagogía en Inglés;0.01694915254237288;s/i;s/i;0.58;0.7247706422018348;De $800 mil a $900 mil;;2021-2022
176.0;No;Educación;Pedagogía en Educación de Párvulos;Educación Parvularia;0.025396825396825397;s/i;s/i;0.5355450236966824;0.6728624535315985;De $700 mil a $800 mil;;2021-2022
176.0;No;Administración y Comercio;Técnico en Administración de Empresas;Técnico de Nivel Superior en Administración de Empresas y Administración en Salud;0.3206703910614525;s/i;5.72463768115942;0.8032786885245902;0.868421052631579;De $700 mil a $800 mil;;2021-2022
176.0;No;Salud;Técnico en Enfermería;Técnico en Enfermería;0.1688212927756654;s/i;7.576923076923079;0.6191489361702127;0.6898016997167139;De $500 mil a $600 mil;;2021-2022
176.0;No;Ciencias Sociales;Técnico en Servicio Social;Técnico de Nivel Superior en Trabajo Social;0.3527272727272727;0.5454545454545454;7.25;0.46153846153846156;0.5;De $500 mil a $600 mil;;2021-2022
176.0;No;Educación;Técnico Asistente del Educador de Párvulos;Técnico de Nivel Superior en Educación Parvularia;0.14187284685248983;0.4523809523809524;5.514150943396227;0.7124142233312539;0.7591973244147158;De $500 mil a $600 mil;;2021-2022
176.0;No;Educación;Técnico Asistente del Educador Diferencial;Técnico en Educación Diferencial;0.07777777777777778;0.5909090909090909;s/i;0.31343283582089554;0.46774193548387094;De $400 mil a $500 mil;;2021-2022
120.0;No;Educación;Técnico Asistente del Educador de Párvulos;Técnico en Educación Parvularia;0.05934065934065934;0.36;6.444444444444443;0.4008097165991903;0.4879518072289157;s/i;;2021-2022
120.0;No;Ciencias Sociales;Trabajo Social;Servicio Social;0.05325443786982249;0.6384615384615384;9.192307692307692;0.7631578947368421;0.75;s/i;;2021-2022
120.0;No;Tecnología;Ingeniería en Prevención de Riesgos;Ingeniería en Prevención de Riesgos;0.07563025210084033;s/i;s/i;0.6216216216216216;0.6060606060606061;De $700 mil a $800 mil;;2021-2022
120.0;No;Educación;Pedagogía en Educación de Párvulos;Educación Parvularia;0.08333333333333333;s/i;s/i;0.5454545454545454;0.5884244372990354;De $700 mil a $800 mil;;2021-2022
120.0;No;Salud;Técnico en Enfermería;Técnico en Enfermería;0.06091370558375635;0.42105263157894735;6.741935483870969;0.5054945054945055;0.6436170212765957;De $500 mil a $600 mil;;2021-2022
139.0;4 años;Tecnología;Ingeniería en Minas y Metalurgia;Ingeniería de Ejecución en Minas;0.17105263157894737;s/i;10;0.37037037037037035;0.59375;s/i;;2021-2022
139.0;4 años;Educación;Técnico Asistente del Educador de Párvulos;Técnico en Educación de Párvulos;0.05301204819277108;0.7722772277227723;4.963963963963964;0.13694267515923567;0.24870466321243523;s/i;;2021-2022
139.0;4 años;Salud;Técnico Dental y Asistente de Odontología;Técnico Higienista dental;0.09649122807017543;0.8536585365853658;s/i;0.2345679012345679;0.5121951219512195;s/i;;2021-2022
139.0;4 años;Administración y Comercio;Técnico en Administración Financiera y Finanzas;Técnico en Administración Financiera;0.19791666666666666;s/i;s/i;0.46875;;s/i;;2021-2022
139.0;4 años;Tecnología;Técnico en Alimentos;Técnico en Industria Alimentaria;0.2916666666666667;s/i;s/i;0.48484848484848486;0.58;s/i;;2021-2022
139.0;4 años;Administración y Comercio;Técnico en Logística;Técnico en Logística Marítima Portuaria;0.11702127659574468;0.6862745098039216;5.250000000000001;0.609375;0.5777777777777777;s/i;;2021-2022
139.0;4 años;Tecnología;Técnico en Mantenimiento Industrial;Técnico en Mantenimiento Industrial y de Mantenimiento y Operación de Equipos Mineros;0.3488372093023256;0.6125;6.041666666666669;0.5933333333333334;0.6986301369863014;s/i;;2021-2022
139.0;4 años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Maquinaria Pesada;0.2708333333333333;0.4909090909090909;6.76923076923077;0.5;0.5930232558139535;s/i;;2021-2022
139.0;4 años;Tecnología;Técnico en Minería y Metalurgia;Técnico en Exploración Minera y en Geometalurgia;0.24;s/i;s/i;0.4444444444444444;0.6216216216216216;s/i;;2021-2022
139.0;4 años;Salud;Técnico Laboratorista Dental;Técnico Laboratorista Dental;0.07894736842105263;0.84375;s/i;0.21951219512195122;0.3333333333333333;s/i;;2021-2022
139.0;4 años;Tecnología;Ingeniería en Electricidad;Ingeniería de Ejecución en Electricidad;0.01680672268907563;s/i;s/i;0.7421875;0.7872340425531915;De $1 millón a $1 millón 100 mil;;2021-2022
139.0;4 años;Tecnología;Ingeniería Mecánica;Ingeniería de Ejecución Mecánica;0.008547008547008548;s/i;s/i;0.7132352941176471;0.796875;De $1 millón a $1 millón 100 mil;;2021-2022
139.0;4 años;Tecnología;Ingeniería en Computación e Informática;Ingeniería de Ejecución en Computación e Informática;0.022123893805309734;0.7972972972972973;9.624999999999998;0.5217391304347826;0.7134146341463414;De $900 mil a $1 millón;;2021-2022
139.0;4 años;Tecnología;Ingeniería en Construcción;Ingeniería en Construcción;0.01486988847583643;0.7464788732394366;11.364864864864865;0.536;0.6049046321525886;De $900 mil a $1 millón;;2021-2022
139.0;4 años;Tecnología;Técnico en Instrumentación, Automatización y Control Industrial;Técnico en Instrumentación y Control;0.2914285714285714;s/i;6.187500000000001;0.5703125;0.6902654867256637;De $800 mil a $900 mil;;2021-2022
139.0;4 años;Administración y Comercio;Administración de Empresas e Ing. Asociadas;Ingeniería de Ejecución en Administración;0.06031746031746032;0.782608695652174;10.142857142857148;0.5572139303482587;0.6394849785407726;De $800 mil a $900 mil;;2021-2022
139.0;4 años;Administración y Comercio;Contador Auditor;Auditoría;0.04666666666666667;0.826530612244898;9.849056603773585;0.6702127659574468;0.7982456140350878;De $800 mil a $900 mil;;2021-2022
139.0;4 años;Tecnología;Técnico en Electromecánica;Técnico en Electromecánica;0.28191489361702127;0.4857142857142857;5.555555555555554;0.6551724137931034;0.7407407407407407;De $700 mil a $800 mil;;2021-2022
139.0;4 años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad;0.3424657534246575;0.6666666666666666;5.581395348837209;0.5098039215686274;0.5339805825242718;De $700 mil a $800 mil;;2021-2022
139.0;4 años;Tecnología;Ingeniería en Prevención de Riesgos;Ingeniería de Ejecución en Prevención de Riesgos;0.013636363636363636;s/i;11.26666666666667;0.4310850439882698;0.5421994884910486;De $600 mil a $700 mil;;2021-2022
139.0;4 años;Administración y Comercio;Técnico en Administración de Empresas;Técnico en Administración;0.31043956043956045;0.6363636363636364;5.47;0.456;0.5589519650655022;De $600 mil a $700 mil;;2021-2022
139.0;4 años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.44191919191919193;0.5277777777777778;5.903225806451613;0.4302788844621514;0.4716981132075472;De $600 mil a $700 mil;;2021-2022
139.0;4 años;Tecnología;Técnico en Computación e Informática;Técnico en Computación e Informática;0.3402061855670103;0.6119402985074627;5.2;0.4090909090909091;0.4838709677419355;De $600 mil a $700 mil;;2021-2022
139.0;4 años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.3146853146853147;s/i;s/i;0.372972972972973;0.42857142857142855;De $500 mil a $600 mil;;2021-2022
139.0;4 años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.051118210862619806;0.7727272727272727;7.177664974619288;0.45799457994579945;0.5538656527249683;De $500 mil a $600 mil;;2021-2022
139.0;4 años;Educación;Técnico Asistente del Educador Diferencial;Técnico en Educación Diferencial;0.20976253298153033;0.7830188679245284;5.2644628099173545;0.12341197822141561;0.2525597269624573;De $500 mil a $600 mil;;2021-2022
139.0;4 años;Salud;Técnico en Laboratorio Clínico;Técnico Laboratorista Clínico y Banco de Sangre;0.047619047619047616;0.8028169014084507;s/i;0.35658914728682173;0.4094488188976378;De $400 mil a $500 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Animación Digital;Animación Digital;0.02040816326530612;0.8015267175572519;10.290909090909071;0.45652173913043476;0.453125;s/i;;2021-2022
111.0;7 años;Tecnología;Técnico en Alimentos;Técnico en Calidad y Seguridad Agroalimentaria;0.04580152671755725;0.8260869565217391;6.375000000000002;0.5486725663716814;0.6694214876033058;s/i;;2021-2022
111.0;7 años;Ciencias Básicas;Técnico en Geología;Técnico en Geología y Control en Sondaje;0.15352697095435686;0.6041666666666666;6.763157894736839;0.4166666666666667;0.5444444444444444;s/i;;2021-2022
111.0;7 años;Tecnología;Técnico en Minería y Metalurgia;Técnico en Mantenimiento Predictivo Mención Minería;0.22077922077922077;s/i;s/i;0.6545454545454545;0.6363636363636364;s/i;;2021-2022
111.0;7 años;Arte y Arquitectura;Técnico en Producción Gráfica y Multimedia;Técnico en Producción WEB, y en Desarrollo y Diseño WEB;0.027777777777777776;0.578125;s/i;0.6530612244897959;0.7727272727272727;s/i;;2021-2022
111.0;7 años;Ciencias Sociales;Técnico en Publicidad;Publicidad Técnica;0.09278350515463918;s/i;s/i;0.4810126582278481;0.6551724137931034;s/i;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Computación e Informática;Ingeniería en Informática y de Infraestrcutura y Plataformas Tecnológicas;0.009808102345415778;0.743128435782109;9.723809523809521;0.8622987229317046;0.919732441471572;De $1 millón 300 mil a $1 millón 400 mil;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Conectividad y Redes;Ingeniería en Conectividad y Redes;0.01566820276497696;0.7883310719131614;9.449275362318849;0.83875;0.8861209964412812;De $1 millón 200 mil a $1 millón 300 mil;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Electricidad;Ingeniería en Electricidad y Electrónica, y Electricidad y Automatización Industrial;0.01082753286929621;0.7831669044222539;9.850364963503644;0.7391304347826086;0.8377659574468085;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
111.0;7 años;Administración y Comercio;Ingeniería en Logística;Ingeniería en Gestión Logística;0.014492753623188406;0.7955882352941176;8.815384615384616;0.8205128205128205;0.8901515151515151;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
111.0;7 años;Administración y Comercio;Contador Auditor;Auditoría;0.017846153846153845;0.8250701590271281;9.373088685015288;0.8130921619293713;0.8462998102466793;De $1 millón a $1 millón 100 mil;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Construcción;Ingeniería en Construcción;0.011373578302712161;0.7727674624226348;10.343925233644867;0.6511627906976745;0.7482806052269602;De $1 millón a $1 millón 100 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Computación e Informática;Técnico Analista Programador Computacional;0.2391102873030584;0.7068322981366459;6.814285714285714;0.7512562814070352;0.8153446033810143;De $1 millón a $1 millón 100 mil;;2021-2022
111.0;7 años;Administración y Comercio;Administración de Empresas e Ing. Asociadas;Ingeniería en Administración e Ingeniería en Gestión Comercial;0.035211267605633804;0.8063555114200596;8.950495049504951;0.7251336898395722;0.798154555940023;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Administración y Comercio;Ingeniería en Marketing;Ingeniería en Marketing;0.024848891873740765;0.8038585209003215;9.05240174672489;0.62426614481409;0.716915995397008;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Mecánica Automotriz;Ingeniería en Mecánica Automotriz y Autotrónica, e Ingeniería en Maquinarias y Vehículos Pesados;0.018189692507579038;0.7390636991557943;9.312499999999998;0.7065409546258102;0.7786613651424784;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Medio Ambiente;Ingeniería en Medio Ambiente;0.02;0.8118081180811808;10.044444444444455;0.48945147679324896;0.6032608695652174;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Administración y Comercio;Ingeniería en Comercio Exterior;Ingeniería en Comercio Exterior;0.021956087824351298;0.8294117647058824;9.193548387096776;0.6641414141414141;0.7835294117647059;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Administración y Comercio;Ingeniería en Recursos Humanos;Ingeniería en Administración de Recursos Humanos;0.016164584864070537;0.8764880952380952;9.080118694362017;0.6969376979936642;0.7870662460567823;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Logística;Técnico en Gestión Logística;0.30637813211845105;0.7056451612903226;5.852348993288591;0.7417582417582418;0.8356807511737089;De $900 mil a $1 millón;;2021-2022
111.0;7 años;Tecnología;Técnico en Topografía;Técnico en Topografía;0.1366906474820144;0.6126760563380281;6.872093023255814;0.6717948717948717;0.7070063694267515;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Mantenimiento Industrial;Técnico Maquinaria y Vehículos Pesados y en Mantenimiento Industrial ;0.17681728880157171;0.6342182890855457;6.428571428571429;0.6585365853658537;0.7096018735362998;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Prevención de Riesgos;Ingeniería en Prevención de Riesgos;0.027664399092970523;0.7192429022082019;10.41129032258065;0.5316229116945107;0.6655480984340044;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Contabilidad Tributaria;Contabilidad General Mención Tributaria  ;0.4911111111111111;0.7828685258964143;6.0804597701149445;0.639618138424821;0.743988684582744;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Ingeniería en Sonido;Ingeniería en Sonido;0.053475935828877004;0.7816901408450704;9.17142857142857;0.3358208955223881;0.4461538461538462;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Ciencias Sociales;Publicidad;Publicidad;0.0203527815468114;0.832;9.196078431372554;0.560530679933665;0.6871880199667221;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Electricidad y Electricidad Industrial;Técnico en Electricidad y Automatización Industrial;0.18277449046679817;0.6175663311985361;6.831234256926952;0.6835106382978723;0.7461097461097461;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Ciencias Sociales;Relaciones Públicas;Relaciones Públicas;0.024691358024691357;0.8458149779735683;9.272727272727273;0.4163265306122449;0.5656565656565656;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Diseño Industrial;Diseño Industrial;0.046153846153846156;0.7512437810945274;10.180000000000026;0.4234875444839858;0.5523809523809524;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Comercio Exterior;Técnico en Comercio Exterior;0.2635814889336016;0.7610619469026548;5.682758620689655;0.6978021978021978;0.789308176100629;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Administración Financiera y Finanzas;Técnico en Administración Financiera;0.34834123222748814;0.7290836653386454;5.971671388101983;0.6226880394574599;0.7043010752688172;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Administración de Empresas;Técnico en Administración de Empresas;0.29986431478968795;0.7096774193548387;6.089805825242719;0.5142555438225976;0.5797266514806378;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Electromecánica;Técnico en Mantenimiento Electromecánico;0.11311053984575835;0.6336996336996337;6.754716981132075;0.6650326797385621;0.7389312977099237;De $800 mil a $900 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Administración de Redes y Soporte;Técnico en Administración de Redes Computacionales;0.3102893890675241;0.6762402088772846;6.97196261682243;0.6206140350877193;0.7379032258064516;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Telecomunicaciones;Técnico en Telecomunicaciones;0.20209059233449478;s/i;6.8775510204081645;0.6973684210526315;0.7720588235294118;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Diseño de Vestuario;Diseño de Vestuario;0.033783783783783786;0.8021390374331551;9.759999999999991;0.41968911917098445;0.4426229508196721;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Construcción y Obras Civiles;Técnico en Construcción;0.2768060836501901;0.6196120689655172;6.797014925373132;0.5231638418079096;0.631004366812227;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Diseño Gráfico;Diseño Gráfico;0.013318534961154272;0.8014842300556586;9.991189427312783;0.46417445482866043;0.5959183673469388;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Administración de Recursos Humanos y Personal;Técnico en Administración de Recursos Humanos;0.3104106972301815;0.8518518518518519;6.0360721442885765;0.5837070254110612;0.680635838150289;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Diseño de Ambientes e Interiores;Diseño de Ambientes;0.028481012658227847;0.8313253012048193;9.847058823529409;0.43946188340807174;0.5748792270531401;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Comunicación Audiovisual y/o Multimedia;Comunicación Audiovisual;0.024793388429752067;0.8620689655172413;9.496598639455783;0.4020618556701031;0.4847328244274809;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Mecánica Automotriz;Técnico en Mecánica Automotriz y Autotrónica;0.17872086072922894;0.6041958041958042;8.014778325123153;0.5228595178719867;0.6211631663974152;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Agropecuaria;Ingeniería Agrícola;Ingeniería Agrícola;0.054313099041533544;0.7734375;9.894736842105265;0.46875;0.6008403361344538;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Técnico en Dibujo Arquitectónico;Dibujo Arquitectónico y Estructural;0.08287292817679558;0.6163934426229508;6.5779220779220795;0.6328502415458938;0.7557251908396947;De $700 mil a $800 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Prevención de Riesgos;Técnico en Prevención de Riesgos;0.2176771365960555;0.6122448979591837;6.883561643835616;0.4166666666666667;0.5372492836676218;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Técnico en Comunicación Audiovisual;Técnico Audiovisual;0.06597222222222222;0.6140350877192983;7.545454545454546;0.28837209302325584;0.4015444015444015;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Salud;Técnico en Farmacia;Técnico en Química y Farmacia;0.07954545454545454;0.7843137254901961;5.972972972972974;0.6928104575163399;0.8373983739837398;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Administración y Comercio;Administración Turística y Hotelera;Administración Turística, Turismo y Hotelería, Ecoturismo e Ingeniería en Administración Hotelera;0.015789473684210527;0.8186274509803921;8.88135593220339;0.3251366120218579;0.43585780525502316;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Tecnología;Técnico en Sonido;Tecnología en Sonido;0.0867579908675799;0.7840909090909091;s/i;0.23170731707317074;0.40714285714285714;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Técnico en Diseño Gráfico;Técnico en Diseño Gráfico;0.07650273224043716;s/i;s/i;0.38524590163934425;0.48214285714285715;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Arte y Arquitectura;Actuación y Teatro;Actuación;0.007352941176470588;0.7333333333333333;s/i;0.1206896551724138;0.19594594594594594;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Administración y Comercio;Administración Gastronómica;Gastronomía Internacional;0.019345238095238096;0.8091286307053942;10.274193548387098;0.32421052631578945;0.44208037825059104;De $600 mil a $700 mil;;2021-2022
111.0;7 años;Agropecuaria;Técnico Agropecuario;Técnico Agrícola;0.15879828326180256;0.66;6.634920634920637;0.30177514792899407;0.3891891891891892;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Salud;Técnico en Enfermería;Técnico en Enfermería;0.07516105941302792;0.8223140495867769;5.93791281373844;0.6051123843102688;0.6430469441984057;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Educación;Técnico en Deporte, Recreación y Preparación Física;Preparador Físico;0.11060743427017226;0.6128472222222222;6.774774774774773;0.25384615384615383;0.34575835475578404;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Salud;Técnico en Radiología y Radioterapia;Técnico de Radiodiagnóstico y Radioterapia;0.06832298136645963;0.8613861386138614;5.770491803278689;0.5077519379844961;0.6718146718146718;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Salud;Técnico en Laboratorio Clínico;Técnico de Laboratorio Clínico y Banco de Sangre;0.08557046979865772;0.8166666666666667;5.80769230769231;0.5596707818930041;0.6454720616570327;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Turismo y Hotelería;Turismo Técnico, Turismo Aventura y Administración Hotelera;0.07082833133253301;0.7653631284916201;5.821875;0.31825273010920435;0.2995689655172414;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Salud;Técnico en Nutrición y Dietética;Técnico en Nutrición y Dietética;0.1172566371681416;s/i;s/i;0.40793201133144474;0.4619718309859155;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Agropecuaria;Técnico Veterinario;Técnico Veterinario;0.1368421052631579;0.8384279475982532;6.8396226415094326;0.31301939058171746;0.4108761329305136;De $500 mil a $600 mil;;2021-2022
111.0;7 años;Salud;Técnico Dental y Asistente de Odontología;Técnico en Odontología;0.07219251336898395;0.7901785714285714;6.244623655913976;0.4374331550802139;0.5261958997722096;De $400 mil a $500 mil;;2021-2022
111.0;7 años;Administración y Comercio;Técnico en Gastronomía y Cocina;Técnico en Gastronomía;0.05385996409335727;0.6909492273730684;6.168067226890756;0.27692307692307694;0.3141025641025641;De $400 mil a $500 mil;;2021-2022
137.0;2 años;Humanidades;Traducción e Interpretación;Traducción e Interpretariado;0.10294117647058823;0.6756756756756757;s/i;0.37142857142857144;0.4835164835164835;De $700 mil a $800 mil;;2021-2022
137.0;2 años;Humanidades;Técnico en Traducción e Interpretariado;Técnico en Interpretación de Enlace Inglés-Castellano;0.10309278350515463;0.5266666666666666;6.186440677966103;0.37168141592920356;0.5304347826086957;De $600 mil a $700 mil;;2021-2022
104.0;4 años;Administración y Comercio;Contador Auditor;Contador Auditor;0.012422360248447204;0.8067226890756303;12.344827586206911;0.8684863523573201;0.9420731707317073;De $1 millón 200 mil a $1 millón 300 mil;;2021-2022
104.0;4 años;Administración y Comercio;Técnico en Contabilidad General;Contador Técnico de Nivel Superior;0.34977578475336324;s/i;10.484848484848452;0.7627118644067796;0.7699115044247787;De $1 millón a $1 millón 100 mil;;2021-2022
129.0;5 años;Arte y Arquitectura;Música, Canto o Danza;Intérprete Instrumental, Musical y Especialista en Arreglos;0.07608695652173914;0.6292517006802721;s/i;0.23140495867768596;0.3798449612403101;s/i;;2021-2022
132.0;5 años;Administración y Comercio;Técnico en Administración de Recursos Humanos y Personal;Técnico en Gestión de Recursos Humanos;0.2926829268292683;0.6153846153846154;6.026315789473684;0.6739130434782609;0.7386363636363636;s/i;;2021-2022
132.0;5 años;Administración y Comercio;Técnico en Logística;Técnico en Gestión Logística;0.24;0.5470588235294118;6.269841269841269;0.6904761904761905;;s/i;;2021-2022
132.0;5 años;Administración y Comercio;Técnico en Comercio Exterior;Técnico en Comercio Exterior;0.17307692307692307;0.6893203883495146;7.333333333333333;0.8169014084507042;0.8095238095238095;De $800 mil a $900 mil;;2021-2022
132.0;5 años;Administración y Comercio;Técnico en Contabilidad General;Contabilidad General;0.24;0.6224489795918368;6.413793103448276;0.6875;0.8481012658227848;De $800 mil a $900 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Minas y Metalurgia;Ingeniería en Minas y en Metalurgia;0.06462358427714857;0.7338403041825095;11.924528301886784;0.6274336283185841;0.7241770715096482;De $1 millón 200 mil a $1 millón 300 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Telecomunicaciones;Ingeniería en Telecomunicaciones, Conectividad y Redes;0.0111731843575419;0.6731141199226306;11.513966480446925;0.7966728280961183;0.8394039735099338;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Geomensura y Cartografía;Ingeniería en Geomensura ;0.013605442176870748;0.7928571428571428;11.411764705882383;0.7109375;0.7432432432432432;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Refrigeración y Climatización;Ingeniería en Refrigeración y en Climatización;0.006134969325153374;0.5982142857142857;11.828571428571431;0.8869565217391304;0.8602941176470589;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería Mecánica;Ingeniería Mecánica en Mantenimiento Industrial y en Producción Industrial;0.02306805074971165;0.672782874617737;10.963043478260879;0.7573051948051948;0.8158347676419966;De $1 millón 100 mil a $1 millón 200 mil;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Química;Ingeniería en Química Industrial;0.006289308176100629;0.7894736842105263;10.642857142857139;0.7421875;0.7785234899328859;De $900 mil a $1 millón;;2021-2022
100.0;6 años;Administración y Comercio;Ingeniería en Comercio Exterior;Ingeniería en Negocios Internacionales y Comercio Exterior;0.023076923076923078;0.7831325301204819;10.186046511627907;0.7745098039215687;0.8137254901960784;De $900 mil a $1 millón;;2021-2022
100.0;6 años;Tecnología;Construcción Civil;Construcción Civil;0.1360708534621578;0.7103174603174603;11.160458452722057;0.5799086757990868;0.7276214833759591;De $900 mil a $1 millón;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Mecánica Automotriz;Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Eléctricos;0.021543408360128618;0.6640784634246015;11.578369905956112;0.685042735042735;0.7637075718015666;De $900 mil a $1 millón;;2021-2022
100.0;6 años;Tecnología;Ingeniería en Prevención de Riesgos;Ingeniería en Prevención de Riesgos, Calidad y Ambiente;0.027204674091656018;s/i;11.678362573099418;0.5371662256434929;0.6645021645021645;De $800 mil a $900 mil;;2021-2022
